The average electron(hole) population on different diabatic wave function for one core sample. 
         time      csit(1)      csit(2)      csit(3)      csit(4)      csit(5)      csit(6)      csit(7)      csit(8)      csit(9)     csit(10)     csit(11)     csit(12)     csit(13)     csit(14)     csit(15)     csit(16)     csit(17)     csit(18)     csit(19)     csit(20)     csit(21)     csit(22)     csit(23)     csit(24)     csit(25)     csit(26)     csit(27)     csit(28)     csit(29)     csit(30)     csit(31)     csit(32)     csit(33)     csit(34)     csit(35)     csit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.37600E+03  0.80509E-05  0.39827E-04  0.59433E-03  0.22496E+00  0.74586E-03  0.38142E-04  0.58388E-04  0.30693E-03  0.38021E-01  0.54796E-01  0.23015E-03  0.73267E-04  0.58624E-03  0.32264E-01  0.13364E-02  0.42919E-01  0.79731E-03  0.31574E-03  0.13367E+00  0.30951E-01  0.28807E-01  0.17812E+00  0.39924E-01  0.30052E-01  0.56218E-03  0.30066E-03  0.65084E-03  0.48400E-01  0.93457E-03  0.39086E-01  0.42757E-04  0.54105E-04  0.15021E-03  0.31898E-01  0.37455E-01  0.84544E-03
  0.37700E+03  0.12950E-04  0.50623E-04  0.79883E-03  0.24675E+00  0.70140E-03  0.44955E-04  0.76634E-04  0.30657E-03  0.45151E-01  0.46578E-01  0.18549E-03  0.57055E-04  0.38363E-03  0.34214E-01  0.76550E-03  0.29862E-01  0.94572E-03  0.33798E-03  0.12521E+00  0.27256E-01  0.40689E-01  0.17232E+00  0.32383E-01  0.28819E-01  0.56991E-03  0.39495E-03  0.60170E-03  0.43234E-01  0.80511E-03  0.47829E-01  0.67939E-04  0.50855E-04  0.33991E-03  0.36715E-01  0.34924E-01  0.57076E-03
  0.37800E+03  0.97337E-05  0.54635E-04  0.63198E-03  0.17659E+00  0.59873E-03  0.58295E-04  0.83525E-04  0.27091E-03  0.35357E-01  0.51048E-01  0.21298E-03  0.58293E-04  0.77531E-03  0.39995E-01  0.93625E-03  0.33327E-01  0.51291E-03  0.27640E-03  0.17893E+00  0.21862E-01  0.38323E-01  0.17156E+00  0.35258E-01  0.29624E-01  0.82866E-03  0.27433E-03  0.66200E-03  0.41611E-01  0.96786E-03  0.36777E-01  0.89869E-04  0.62762E-04  0.17082E-03  0.48521E-01  0.53050E-01  0.63337E-03
  0.37900E+03  0.11927E-04  0.53075E-04  0.62107E-03  0.20765E+00  0.70669E-03  0.71013E-04  0.60949E-04  0.28012E-03  0.42032E-01  0.52755E-01  0.34581E-03  0.44277E-04  0.11408E-02  0.30677E-01  0.96281E-03  0.27002E-01  0.53068E-03  0.18229E-03  0.18619E+00  0.37823E-01  0.39748E-01  0.15769E+00  0.42455E-01  0.25734E-01  0.80665E-03  0.21150E-03  0.55939E-03  0.44848E-01  0.82564E-03  0.33730E-01  0.68288E-04  0.53807E-04  0.29571E-03  0.36305E-01  0.26991E-01  0.53625E-03
  0.38000E+03  0.78657E-05  0.54376E-04  0.67496E-03  0.21847E+00  0.51170E-03  0.68381E-04  0.44150E-04  0.24365E-03  0.38658E-01  0.45653E-01  0.29176E-03  0.63002E-04  0.73513E-03  0.25199E-01  0.61805E-03  0.46078E-01  0.53390E-03  0.15715E-03  0.13711E+00  0.40066E-01  0.29306E-01  0.19334E+00  0.39126E-01  0.36807E-01  0.60870E-03  0.19078E-03  0.60519E-03  0.46775E-01  0.11797E-02  0.36170E-01  0.44959E-04  0.60156E-04  0.29027E-03  0.41978E-01  0.17736E-01  0.54335E-03
  0.38100E+03  0.12794E-04  0.42105E-04  0.65590E-03  0.20539E+00  0.58568E-03  0.51976E-04  0.51495E-04  0.27689E-03  0.41981E-01  0.37950E-01  0.33411E-03  0.52507E-04  0.70698E-03  0.54241E-01  0.79504E-03  0.42418E-01  0.89739E-03  0.23950E-03  0.15267E+00  0.31775E-01  0.29912E-01  0.19016E+00  0.34283E-01  0.26391E-01  0.66786E-03  0.23151E-03  0.65301E-03  0.58677E-01  0.82874E-03  0.25009E-01  0.36431E-04  0.44737E-04  0.22636E-03  0.36832E-01  0.24266E-01  0.64548E-03
  0.38200E+03  0.12683E-04  0.56971E-04  0.52704E-03  0.14441E+00  0.32223E-03  0.41795E-04  0.54854E-04  0.21331E-03  0.54251E-01  0.36706E-01  0.25473E-03  0.43983E-04  0.58314E-03  0.30995E-01  0.61111E-03  0.46477E-01  0.52623E-03  0.19557E-03  0.16688E+00  0.40567E-01  0.51344E-01  0.22971E+00  0.33261E-01  0.22330E-01  0.62976E-03  0.22921E-03  0.67722E-03  0.52508E-01  0.75305E-03  0.30036E-01  0.41171E-04  0.41362E-04  0.21745E-03  0.30491E-01  0.23432E-01  0.56970E-03
  0.38300E+03  0.18809E-04  0.33708E-04  0.63879E-03  0.16060E+00  0.58694E-03  0.41162E-04  0.52398E-04  0.17526E-03  0.41654E-01  0.29285E-01  0.25953E-03  0.69094E-04  0.52822E-03  0.51100E-01  0.79052E-03  0.48726E-01  0.68632E-03  0.22771E-03  0.19215E+00  0.34427E-01  0.30186E-01  0.19051E+00  0.35536E-01  0.27638E-01  0.52367E-03  0.26274E-03  0.60418E-03  0.51951E-01  0.10797E-02  0.36543E-01  0.55409E-04  0.50035E-04  0.22236E-03  0.26750E-01  0.35520E-01  0.50991E-03
  0.38400E+03  0.13354E-04  0.46922E-04  0.32430E-03  0.15340E+00  0.35922E-03  0.39580E-04  0.52783E-04  0.19486E-03  0.46216E-01  0.22424E-01  0.24479E-03  0.46242E-04  0.60981E-03  0.48430E-01  0.19671E-02  0.41859E-01  0.53020E-03  0.25918E-03  0.19859E+00  0.44740E-01  0.51081E-01  0.19400E+00  0.26972E-01  0.45322E-01  0.47906E-03  0.35899E-03  0.31905E-03  0.28042E-01  0.27487E-02  0.18324E-01  0.51031E-04  0.58655E-04  0.23809E-03  0.31559E-01  0.39475E-01  0.62569E-03
  0.38500E+03  0.11944E-04  0.56848E-04  0.66593E-03  0.11736E+00  0.36830E-03  0.56989E-04  0.59178E-04  0.21746E-03  0.49771E-01  0.58580E-01  0.24681E-03  0.55372E-04  0.36111E-03  0.17103E-01  0.21509E-02  0.37630E-01  0.65102E-03  0.34860E-03  0.17755E+00  0.37898E-01  0.53324E-01  0.24510E+00  0.24446E-01  0.45474E-01  0.51010E-03  0.28872E-03  0.46579E-03  0.51044E-01  0.26788E-02  0.14853E-01  0.46548E-04  0.61648E-04  0.26852E-03  0.35124E-01  0.24609E-01  0.55928E-03
  0.38600E+03  0.13964E-04  0.50834E-04  0.55501E-03  0.11357E+00  0.33216E-03  0.70513E-04  0.39475E-04  0.22048E-03  0.28389E-01  0.25784E-01  0.26362E-03  0.62018E-04  0.66186E-03  0.39956E-01  0.23271E-02  0.50783E-01  0.73937E-03  0.29420E-03  0.19827E+00  0.23740E-01  0.57276E-01  0.21185E+00  0.58458E-01  0.28307E-01  0.56315E-03  0.29389E-03  0.70955E-03  0.45844E-01  0.28508E-02  0.35618E-01  0.43899E-04  0.48842E-04  0.22868E-03  0.49075E-01  0.22241E-01  0.46542E-03
  0.38700E+03  0.13381E-04  0.52823E-04  0.44481E-03  0.13838E+00  0.50228E-03  0.61143E-04  0.47180E-04  0.24446E-03  0.41793E-01  0.47284E-01  0.22537E-03  0.40505E-04  0.52133E-03  0.21867E-01  0.23747E-02  0.49707E-01  0.56563E-03  0.32655E-03  0.16313E+00  0.39599E-01  0.32500E-01  0.21970E+00  0.44997E-01  0.30162E-01  0.40858E-03  0.31271E-03  0.66808E-03  0.42076E-01  0.16898E-02  0.57385E-01  0.43752E-04  0.45315E-04  0.30504E-03  0.22600E-01  0.39407E-01  0.51814E-03
  0.38800E+03  0.18259E-04  0.55016E-04  0.51873E-03  0.11320E+00  0.48602E-03  0.56970E-04  0.67446E-04  0.27560E-03  0.26297E-01  0.34894E-01  0.21908E-03  0.41720E-04  0.59721E-03  0.39926E-01  0.25061E-02  0.26627E-01  0.53064E-03  0.41889E-03  0.18269E+00  0.46204E-01  0.39499E-01  0.22600E+00  0.35806E-01  0.48391E-01  0.67395E-03  0.36512E-03  0.54353E-03  0.29782E-01  0.21326E-02  0.44414E-01  0.43511E-04  0.32668E-04  0.22162E-03  0.69970E-01  0.25994E-01  0.50177E-03
  0.38900E+03  0.14753E-04  0.57063E-04  0.55544E-03  0.13168E+00  0.55024E-03  0.46522E-04  0.69351E-04  0.23039E-03  0.37560E-01  0.32333E-01  0.22830E-03  0.48703E-04  0.61202E-03  0.36792E-01  0.17663E-02  0.46320E-01  0.41036E-03  0.33123E-03  0.21567E+00  0.27982E-01  0.54992E-01  0.17597E+00  0.43661E-01  0.37769E-01  0.70744E-03  0.39510E-03  0.42641E-03  0.40264E-01  0.13776E-02  0.31295E-01  0.70487E-04  0.38428E-04  0.21340E-03  0.50532E-01  0.28354E-01  0.67170E-03
  0.39000E+03  0.11616E-04  0.52360E-04  0.60840E-03  0.18122E+00  0.53086E-03  0.53567E-04  0.86071E-04  0.26947E-03  0.39710E-01  0.49926E-01  0.27726E-03  0.51223E-04  0.75786E-03  0.35444E-01  0.15646E-02  0.37183E-01  0.23868E-03  0.32350E-03  0.18800E+00  0.38105E-01  0.35653E-01  0.15738E+00  0.33016E-01  0.28971E-01  0.72795E-03  0.30851E-03  0.34324E-03  0.41675E-01  0.19364E-02  0.46354E-01  0.68427E-04  0.33534E-04  0.28556E-03  0.36694E-01  0.41384E-01  0.75948E-03
  0.39100E+03  0.13606E-04  0.51726E-04  0.51133E-03  0.19557E+00  0.54134E-03  0.57008E-04  0.60311E-04  0.26856E-03  0.34073E-01  0.42978E-01  0.27890E-03  0.37555E-04  0.60055E-03  0.36231E-01  0.15270E-02  0.28012E-01  0.32424E-03  0.27850E-03  0.17004E+00  0.43296E-01  0.29726E-01  0.16911E+00  0.33937E-01  0.25540E-01  0.46928E-03  0.30779E-03  0.39376E-03  0.45342E-01  0.12855E-02  0.58502E-01  0.58687E-04  0.32607E-04  0.27291E-03  0.32197E-01  0.47405E-01  0.67183E-03
  0.39200E+03  0.15611E-04  0.69461E-04  0.47276E-03  0.24328E+00  0.50590E-03  0.68301E-04  0.59326E-04  0.36772E-03  0.44459E-01  0.36697E-01  0.28292E-03  0.28284E-04  0.60061E-03  0.48058E-01  0.11000E-02  0.33424E-01  0.53378E-03  0.20593E-03  0.14456E+00  0.31393E-01  0.42470E-01  0.15950E+00  0.34412E-01  0.33155E-01  0.64994E-03  0.27481E-03  0.41045E-03  0.49941E-01  0.14974E-02  0.17566E-01  0.57666E-04  0.36282E-04  0.27526E-03  0.42592E-01  0.30494E-01  0.48601E-03
  0.39300E+03  0.13130E-04  0.53428E-04  0.55214E-03  0.23186E+00  0.61075E-03  0.62666E-04  0.42415E-04  0.29757E-03  0.25250E-01  0.47510E-01  0.29865E-03  0.43284E-04  0.54495E-03  0.35419E-01  0.99759E-03  0.43702E-01  0.48822E-03  0.24148E-03  0.11469E+00  0.30634E-01  0.42443E-01  0.19157E+00  0.34817E-01  0.37427E-01  0.54597E-03  0.19676E-03  0.49913E-03  0.61880E-01  0.11815E-02  0.26965E-01  0.40019E-04  0.46877E-04  0.19903E-03  0.47072E-01  0.21170E-01  0.63948E-03
  0.39400E+03  0.94423E-05  0.25849E-04  0.45348E-03  0.21278E+00  0.49880E-03  0.42747E-04  0.44776E-04  0.21600E-03  0.24905E-01  0.47455E-01  0.17430E-03  0.47900E-04  0.54045E-03  0.36316E-01  0.11488E-02  0.60375E-01  0.54824E-03  0.15737E-03  0.14414E+00  0.30071E-01  0.36295E-01  0.17545E+00  0.31974E-01  0.21172E-01  0.60024E-03  0.18019E-03  0.72580E-03  0.45129E-01  0.11423E-02  0.58632E-01  0.41261E-04  0.62405E-04  0.18453E-03  0.42345E-01  0.25564E-01  0.55475E-03
  0.39500E+03  0.13901E-04  0.45735E-04  0.61130E-03  0.18224E+00  0.50575E-03  0.56268E-04  0.47317E-04  0.22125E-03  0.32218E-01  0.44938E-01  0.21989E-03  0.43042E-04  0.61379E-03  0.41927E-01  0.12243E-02  0.61094E-01  0.61081E-03  0.27215E-03  0.15623E+00  0.23969E-01  0.33839E-01  0.18986E+00  0.29513E-01  0.27907E-01  0.65315E-03  0.20846E-03  0.61221E-03  0.39180E-01  0.14386E-02  0.42309E-01  0.50223E-04  0.52117E-04  0.20288E-03  0.42269E-01  0.44285E-01  0.52254E-03
  0.39600E+03  0.10482E-04  0.47943E-04  0.84417E-03  0.19693E+00  0.56166E-03  0.65153E-04  0.48891E-04  0.18813E-03  0.33611E-01  0.48058E-01  0.20254E-03  0.47157E-04  0.76620E-03  0.37365E-01  0.15163E-02  0.38137E-01  0.56064E-03  0.33177E-03  0.17901E+00  0.23459E-01  0.31865E-01  0.14108E+00  0.39539E-01  0.38918E-01  0.50008E-03  0.23476E-03  0.54799E-03  0.58092E-01  0.17295E-02  0.52555E-01  0.47902E-04  0.60377E-04  0.20065E-03  0.44791E-01  0.27576E-01  0.49957E-03
  0.39700E+03  0.16354E-04  0.53024E-04  0.69491E-03  0.18759E+00  0.56698E-03  0.62576E-04  0.52102E-04  0.27735E-03  0.39785E-01  0.36648E-01  0.20656E-03  0.51041E-04  0.78801E-03  0.46260E-01  0.20856E-02  0.55772E-01  0.67740E-03  0.31775E-03  0.16475E+00  0.29796E-01  0.48220E-01  0.16142E+00  0.44034E-01  0.36932E-01  0.11027E-02  0.29713E-03  0.64254E-03  0.37104E-01  0.25448E-02  0.43726E-01  0.42611E-04  0.42351E-04  0.15525E-03  0.17846E-01  0.38889E-01  0.53950E-03
  0.39800E+03  0.16062E-04  0.69585E-04  0.63705E-03  0.19514E+00  0.54176E-03  0.69970E-04  0.54498E-04  0.31915E-03  0.32946E-01  0.39145E-01  0.26049E-03  0.49442E-04  0.80403E-03  0.32128E-01  0.25672E-02  0.45442E-01  0.46072E-03  0.32646E-03  0.15672E+00  0.48961E-01  0.38900E-01  0.15419E+00  0.36968E-01  0.49201E-01  0.86739E-03  0.30153E-03  0.40453E-03  0.53905E-01  0.33559E-02  0.49390E-01  0.53644E-04  0.64558E-04  0.17911E-03  0.29745E-01  0.25355E-01  0.45760E-03
  0.39900E+03  0.17652E-04  0.75597E-04  0.68845E-03  0.20150E+00  0.44335E-03  0.80125E-04  0.60694E-04  0.36384E-03  0.34274E-01  0.38699E-01  0.22222E-03  0.59985E-04  0.64943E-03  0.28242E-01  0.21718E-02  0.35044E-01  0.44161E-03  0.29259E-03  0.16042E+00  0.60177E-01  0.42139E-01  0.14514E+00  0.34464E-01  0.38212E-01  0.56697E-03  0.34306E-03  0.44152E-03  0.51805E-01  0.19152E-02  0.55917E-01  0.63576E-04  0.59699E-04  0.23940E-03  0.36864E-01  0.27524E-01  0.37723E-03
  0.40000E+03  0.11955E-04  0.73982E-04  0.45037E-03  0.19756E+00  0.66177E-03  0.69445E-04  0.62106E-04  0.26313E-03  0.45766E-01  0.44644E-01  0.27632E-03  0.56307E-04  0.55771E-03  0.38462E-01  0.16244E-02  0.51614E-01  0.43510E-03  0.30254E-03  0.18529E+00  0.33626E-01  0.26949E-01  0.13289E+00  0.40818E-01  0.35483E-01  0.48211E-03  0.30902E-03  0.56971E-03  0.49206E-01  0.17366E-02  0.40122E-01  0.67293E-04  0.74698E-04  0.17087E-03  0.36899E-01  0.32060E-01  0.35557E-03
  0.40100E+03  0.10230E-04  0.69270E-04  0.40821E-03  0.18836E+00  0.52315E-03  0.61312E-04  0.73778E-04  0.29245E-03  0.40290E-01  0.35021E-01  0.26340E-03  0.60743E-04  0.61015E-03  0.52366E-01  0.15489E-02  0.54316E-01  0.59316E-03  0.25333E-03  0.21143E+00  0.18205E-01  0.39195E-01  0.12458E+00  0.37031E-01  0.32790E-01  0.56093E-03  0.41722E-03  0.55223E-03  0.52850E-01  0.17756E-02  0.22324E-01  0.61821E-04  0.54987E-04  0.19000E-03  0.44777E-01  0.37450E-01  0.63249E-03
  0.40200E+03  0.12147E-04  0.54470E-04  0.43807E-03  0.14852E+00  0.45352E-03  0.37669E-04  0.53383E-04  0.29306E-03  0.33165E-01  0.40990E-01  0.24480E-03  0.73288E-04  0.59581E-03  0.41519E-01  0.11590E-02  0.46573E-01  0.61381E-03  0.37359E-03  0.22350E+00  0.39557E-01  0.25953E-01  0.15158E+00  0.48346E-01  0.31963E-01  0.62176E-03  0.32475E-03  0.70615E-03  0.53072E-01  0.21366E-02  0.43818E-01  0.52249E-04  0.44594E-04  0.23691E-03  0.36084E-01  0.26277E-01  0.55881E-03
  0.40300E+03  0.12626E-04  0.46140E-04  0.30389E-03  0.12627E+00  0.48918E-03  0.46738E-04  0.55056E-04  0.24981E-03  0.40690E-01  0.33987E-01  0.31582E-03  0.40812E-04  0.39943E-03  0.44671E-01  0.10921E-02  0.30373E-01  0.68861E-03  0.35555E-03  0.23978E+00  0.36618E-01  0.21627E-01  0.17392E+00  0.53286E-01  0.48598E-01  0.61541E-03  0.37598E-03  0.61807E-03  0.32635E-01  0.17022E-02  0.40993E-01  0.54887E-04  0.51303E-04  0.24299E-03  0.32160E-01  0.36216E-01  0.42661E-03
  0.40400E+03  0.19681E-04  0.41520E-04  0.56190E-03  0.17924E+00  0.48247E-03  0.44745E-04  0.52108E-04  0.31891E-03  0.62007E-01  0.34853E-01  0.34741E-03  0.40166E-04  0.45843E-03  0.44858E-01  0.79074E-03  0.41113E-01  0.62340E-03  0.30874E-03  0.17084E+00  0.21246E-01  0.35211E-01  0.17320E+00  0.41559E-01  0.30208E-01  0.35287E-03  0.37126E-03  0.46788E-03  0.41428E-01  0.12314E-02  0.42703E-01  0.42182E-04  0.64580E-04  0.30211E-03  0.36452E-01  0.37554E-01  0.60463E-03
  0.40500E+03  0.14074E-04  0.39504E-04  0.53261E-03  0.17933E+00  0.73595E-03  0.45661E-04  0.47521E-04  0.37320E-03  0.25604E-01  0.35344E-01  0.30376E-03  0.53723E-04  0.56787E-03  0.37717E-01  0.84374E-03  0.74867E-01  0.38021E-03  0.34476E-03  0.18359E+00  0.25917E-01  0.28175E-01  0.18674E+00  0.38541E-01  0.32405E-01  0.59060E-03  0.36913E-03  0.80098E-03  0.25868E-01  0.10884E-02  0.36273E-01  0.40240E-04  0.61363E-04  0.30295E-03  0.47074E-01  0.34442E-01  0.57978E-03
  0.40600E+03  0.12474E-04  0.48238E-04  0.49794E-03  0.19246E+00  0.55138E-03  0.46132E-04  0.48308E-04  0.28795E-03  0.36965E-01  0.39369E-01  0.33333E-03  0.43230E-04  0.55146E-03  0.43902E-01  0.94927E-03  0.73588E-01  0.44546E-03  0.36904E-03  0.14368E+00  0.24059E-01  0.25568E-01  0.19799E+00  0.26166E-01  0.24824E-01  0.44457E-03  0.43645E-03  0.53835E-03  0.51089E-01  0.12461E-02  0.42499E-01  0.53221E-04  0.46143E-04  0.18612E-03  0.39473E-01  0.30793E-01  0.44229E-03
  0.40700E+03  0.14080E-04  0.44967E-04  0.26107E-03  0.16264E+00  0.42528E-03  0.57409E-04  0.50369E-04  0.23848E-03  0.35024E-01  0.37244E-01  0.28154E-03  0.57650E-04  0.58850E-03  0.36196E-01  0.12219E-02  0.40672E-01  0.49125E-03  0.31772E-03  0.17608E+00  0.20789E-01  0.24768E-01  0.19755E+00  0.47785E-01  0.41049E-01  0.49992E-03  0.44335E-03  0.29469E-03  0.49996E-01  0.18570E-02  0.30928E-01  0.56524E-04  0.42941E-04  0.26042E-03  0.54020E-01  0.37135E-01  0.61713E-03
  0.40800E+03  0.14248E-04  0.68174E-04  0.45998E-03  0.15055E+00  0.35333E-03  0.55096E-04  0.46700E-04  0.29815E-03  0.30637E-01  0.40151E-01  0.27656E-03  0.38333E-04  0.64428E-03  0.40344E-01  0.19137E-02  0.45774E-01  0.46355E-03  0.32057E-03  0.18267E+00  0.19878E-01  0.32519E-01  0.18596E+00  0.49124E-01  0.29373E-01  0.41365E-03  0.30713E-03  0.63375E-03  0.37851E-01  0.21786E-02  0.35714E-01  0.52084E-04  0.64368E-04  0.23832E-03  0.70745E-01  0.39388E-01  0.49259E-03
  0.40900E+03  0.16991E-04  0.60624E-04  0.49912E-03  0.14934E+00  0.78489E-03  0.58586E-04  0.58998E-04  0.40624E-03  0.19409E-01  0.50586E-01  0.30027E-03  0.35844E-04  0.58462E-03  0.32772E-01  0.20666E-02  0.45591E-01  0.70922E-03  0.30043E-03  0.19414E+00  0.35829E-01  0.44094E-01  0.17210E+00  0.38517E-01  0.25507E-01  0.47445E-03  0.30109E-03  0.60494E-03  0.29401E-01  0.26397E-02  0.42906E-01  0.52051E-04  0.55736E-04  0.27414E-03  0.71518E-01  0.37460E-01  0.54636E-03
  0.41000E+03  0.12443E-04  0.60989E-04  0.46910E-03  0.19246E+00  0.62014E-03  0.72628E-04  0.74289E-04  0.33333E-03  0.19095E-01  0.57002E-01  0.23466E-03  0.57092E-04  0.53399E-03  0.48073E-01  0.12349E-02  0.42184E-01  0.59751E-03  0.34052E-03  0.19244E+00  0.34580E-01  0.28852E-01  0.13289E+00  0.29153E-01  0.35924E-01  0.61416E-03  0.32127E-03  0.56295E-03  0.33258E-01  0.19960E-02  0.49111E-01  0.70807E-04  0.56367E-04  0.32192E-03  0.65738E-01  0.30193E-01  0.46711E-03
  0.41100E+03  0.17076E-04  0.92902E-04  0.60348E-03  0.17658E+00  0.50399E-03  0.61390E-04  0.85789E-04  0.31793E-03  0.31167E-01  0.52125E-01  0.45536E-03  0.70492E-04  0.73092E-03  0.22488E-01  0.30897E-02  0.60447E-01  0.64472E-03  0.41452E-03  0.16689E+00  0.28203E-01  0.48306E-01  0.16726E+00  0.31611E-01  0.27890E-01  0.75992E-03  0.29869E-03  0.61774E-03  0.51564E-01  0.14563E-02  0.40254E-01  0.71955E-04  0.80483E-04  0.23562E-03  0.45683E-01  0.38312E-01  0.61271E-03
  0.41200E+03  0.17995E-04  0.77258E-04  0.57024E-03  0.18075E+00  0.43967E-03  0.68437E-04  0.59981E-04  0.33460E-03  0.44632E-01  0.40306E-01  0.32244E-03  0.54923E-04  0.45143E-03  0.22793E-01  0.17765E-02  0.27780E-01  0.64128E-03  0.30663E-03  0.20154E+00  0.43495E-01  0.30094E-01  0.17860E+00  0.29422E-01  0.42664E-01  0.82053E-03  0.32941E-03  0.48340E-03  0.43709E-01  0.19193E-02  0.16964E-01  0.55801E-04  0.49922E-04  0.28594E-03  0.49241E-01  0.38344E-01  0.60063E-03
  0.41300E+03  0.15946E-04  0.87672E-04  0.55906E-03  0.21263E+00  0.47603E-03  0.84958E-04  0.67469E-04  0.29991E-03  0.40106E-01  0.32483E-01  0.28623E-03  0.59446E-04  0.54573E-03  0.33373E-01  0.18782E-02  0.51338E-01  0.56282E-03  0.23732E-03  0.22210E+00  0.37104E-01  0.32486E-01  0.14065E+00  0.25393E-01  0.30845E-01  0.63819E-03  0.25514E-03  0.69823E-03  0.35450E-01  0.17468E-02  0.31961E-01  0.67041E-04  0.66293E-04  0.27831E-03  0.35271E-01  0.29216E-01  0.69078E-03
  0.41400E+03  0.15229E-04  0.61081E-04  0.28715E-03  0.20470E+00  0.40722E-03  0.55129E-04  0.57932E-04  0.33418E-03  0.37924E-01  0.26329E-01  0.29563E-03  0.74561E-04  0.59444E-03  0.40408E-01  0.11038E-02  0.39380E-01  0.54278E-03  0.26287E-03  0.20616E+00  0.22165E-01  0.24918E-01  0.17526E+00  0.43540E-01  0.30893E-01  0.34966E-03  0.33212E-03  0.38292E-03  0.41306E-01  0.13686E-02  0.37053E-01  0.66599E-04  0.79307E-04  0.32292E-03  0.27890E-01  0.34451E-01  0.62669E-03
  0.41500E+03  0.15781E-04  0.46569E-04  0.36665E-03  0.20232E+00  0.43416E-03  0.56477E-04  0.55180E-04  0.32596E-03  0.42036E-01  0.22370E-01  0.28659E-03  0.63819E-04  0.57593E-03  0.40403E-01  0.82522E-03  0.33869E-01  0.42525E-03  0.25044E-03  0.19599E+00  0.24055E-01  0.29928E-01  0.19784E+00  0.38409E-01  0.24125E-01  0.45153E-03  0.28406E-03  0.27920E-03  0.46749E-01  0.80421E-03  0.40561E-01  0.57231E-04  0.58931E-04  0.21226E-03  0.29915E-01  0.24916E-01  0.64066E-03
  0.41600E+03  0.18283E-04  0.53216E-04  0.57189E-03  0.16120E+00  0.66426E-03  0.28074E-04  0.43213E-04  0.35923E-03  0.25169E-01  0.27138E-01  0.16669E-03  0.46938E-04  0.59650E-03  0.59669E-01  0.97981E-03  0.36046E-01  0.56250E-03  0.21263E-03  0.22580E+00  0.27465E-01  0.34105E-01  0.19820E+00  0.35098E-01  0.32338E-01  0.69494E-03  0.18121E-03  0.39791E-03  0.32840E-01  0.81299E-03  0.45868E-01  0.44267E-04  0.62778E-04  0.18168E-03  0.14848E-01  0.36919E-01  0.61864E-03
  0.41700E+03  0.15395E-04  0.40624E-04  0.39577E-03  0.16858E+00  0.48162E-03  0.36372E-04  0.49840E-04  0.47197E-03  0.19909E-01  0.29318E-01  0.28854E-03  0.59741E-04  0.40804E-03  0.54562E-01  0.84890E-03  0.38859E-01  0.63536E-03  0.21754E-03  0.17173E+00  0.43104E-01  0.32968E-01  0.23485E+00  0.37200E-01  0.28417E-01  0.59716E-03  0.27568E-03  0.45223E-03  0.38735E-01  0.81713E-03  0.47381E-01  0.42601E-04  0.49952E-04  0.31708E-03  0.26370E-01  0.20892E-01  0.62649E-03
  0.41800E+03  0.14293E-04  0.60778E-04  0.57835E-03  0.16041E+00  0.45782E-03  0.46252E-04  0.44809E-04  0.26756E-03  0.33577E-01  0.35756E-01  0.27962E-03  0.72664E-04  0.54062E-03  0.34119E-01  0.10598E-02  0.24318E-01  0.50718E-03  0.22812E-03  0.14717E+00  0.39639E-01  0.51813E-01  0.26791E+00  0.35951E-01  0.30741E-01  0.64249E-03  0.32903E-03  0.47377E-03  0.40644E-01  0.91898E-03  0.31819E-01  0.40292E-04  0.57026E-04  0.25054E-03  0.26533E-01  0.32234E-01  0.49341E-03
  0.41900E+03  0.10810E-04  0.61017E-04  0.46590E-03  0.17600E+00  0.45627E-03  0.49189E-04  0.43603E-04  0.27586E-03  0.16053E-01  0.43604E-01  0.28174E-03  0.48102E-04  0.63598E-03  0.51475E-01  0.12132E-02  0.30449E-01  0.46030E-03  0.20824E-03  0.13918E+00  0.40726E-01  0.20737E-01  0.24404E+00  0.29782E-01  0.47549E-01  0.57382E-03  0.26017E-03  0.58906E-03  0.33494E-01  0.13458E-02  0.40289E-01  0.45084E-04  0.53308E-04  0.24665E-03  0.55324E-01  0.23474E-01  0.49092E-03
  0.42000E+03  0.10458E-04  0.68317E-04  0.66002E-03  0.20020E+00  0.66787E-03  0.53828E-04  0.46870E-04  0.30007E-03  0.34028E-01  0.49091E-01  0.24787E-03  0.49792E-04  0.51911E-03  0.36041E-01  0.13430E-02  0.28179E-01  0.37020E-03  0.18295E-03  0.18389E+00  0.25450E-01  0.32812E-01  0.16629E+00  0.40358E-01  0.24681E-01  0.56587E-03  0.23354E-03  0.47560E-03  0.34486E-01  0.13713E-02  0.34268E-01  0.39729E-04  0.48441E-04  0.31330E-03  0.54549E-01  0.47634E-01  0.47308E-03
  0.42100E+03  0.10890E-04  0.48940E-04  0.62128E-03  0.16663E+00  0.41106E-03  0.64927E-04  0.70724E-04  0.27511E-03  0.40625E-01  0.53553E-01  0.28663E-03  0.40027E-04  0.67237E-03  0.42951E-01  0.13176E-02  0.27195E-01  0.31066E-03  0.19273E-03  0.18710E+00  0.26628E-01  0.26130E-01  0.22428E+00  0.36881E-01  0.22564E-01  0.60592E-03  0.22176E-03  0.41394E-03  0.21654E-01  0.16689E-02  0.36155E-01  0.63083E-04  0.55202E-04  0.35871E-03  0.35833E-01  0.43672E-01  0.44563E-03
