The average active PES project on different diabatic wave function for one core sample. psit(ifre)=P(ifre,isurface)**2 
         time      psit(1)      psit(2)      psit(3)      psit(4)      psit(5)      psit(6)      psit(7)      psit(8)      psit(9)     psit(10)     psit(11)     psit(12)     psit(13)     psit(14)     psit(15)     psit(16)     psit(17)     psit(18)     psit(19)     psit(20)     psit(21)     psit(22)     psit(23)     psit(24)     psit(25)     psit(26)     psit(27)     psit(28)     psit(29)     psit(30)     psit(31)     psit(32)     psit(33)     psit(34)     psit(35)     psit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.45000E+02  0.59151E-04  0.13607E-03  0.70250E-03  0.97564E-01  0.70250E-03  0.13607E-03  0.11037E-03  0.32407E-03  0.64084E-01  0.56527E-01  0.26892E-03  0.97591E-04  0.63065E-03  0.48293E-01  0.49231E-03  0.59212E-01  0.61001E-03  0.33946E-03  0.13956E+00  0.51230E-01  0.37098E-01  0.12250E+00  0.37098E-01  0.51230E-01  0.63066E-03  0.33946E-03  0.61001E-03  0.59212E-01  0.49231E-03  0.48293E-01  0.11037E-03  0.97591E-04  0.26892E-03  0.56527E-01  0.64084E-01  0.32407E-03
  0.46000E+02  0.75363E-04  0.15286E-03  0.56474E-03  0.10845E+00  0.56474E-03  0.15286E-03  0.11250E-03  0.27322E-03  0.43034E-01  0.63571E-01  0.23271E-03  0.84219E-04  0.60622E-03  0.55497E-01  0.46730E-03  0.67751E-01  0.49560E-03  0.36875E-03  0.15038E+00  0.59307E-01  0.38962E-01  0.78128E-01  0.38962E-01  0.59307E-01  0.60622E-03  0.36875E-03  0.49560E-03  0.67751E-01  0.46730E-03  0.55497E-01  0.11250E-03  0.84219E-04  0.23271E-03  0.63571E-01  0.43034E-01  0.27322E-03
  0.47000E+02  0.61010E-04  0.17089E-03  0.54985E-03  0.11524E+00  0.54985E-03  0.17089E-03  0.11951E-03  0.25013E-03  0.45439E-01  0.59858E-01  0.27441E-03  0.10031E-03  0.39580E-03  0.51609E-01  0.39856E-03  0.85146E-01  0.42606E-03  0.41394E-03  0.14630E+00  0.57251E-01  0.35959E-01  0.61679E-01  0.35959E-01  0.57251E-01  0.39580E-03  0.41394E-03  0.42606E-03  0.85146E-01  0.39856E-03  0.51609E-01  0.11951E-03  0.10031E-03  0.27441E-03  0.59858E-01  0.45439E-01  0.25013E-03
  0.48000E+02  0.42984E-04  0.18455E-03  0.58003E-03  0.16117E+00  0.58003E-03  0.18455E-03  0.12830E-03  0.26752E-03  0.46524E-01  0.47296E-01  0.35365E-03  0.10624E-03  0.30577E-03  0.52052E-01  0.27441E-03  0.80475E-01  0.41487E-03  0.28546E-03  0.92970E-01  0.55817E-01  0.47609E-01  0.80470E-01  0.47609E-01  0.55817E-01  0.30577E-03  0.28546E-03  0.41487E-03  0.80475E-01  0.27441E-03  0.52052E-01  0.12830E-03  0.10624E-03  0.35365E-03  0.47296E-01  0.46524E-01  0.26752E-03
  0.49000E+02  0.52570E-04  0.12766E-03  0.42113E-03  0.18574E+00  0.42113E-03  0.12766E-03  0.11798E-03  0.22880E-03  0.54202E-01  0.43614E-01  0.27502E-03  0.94927E-04  0.40966E-03  0.63955E-01  0.27715E-03  0.78234E-01  0.42960E-03  0.28131E-03  0.71079E-01  0.44735E-01  0.36032E-01  0.96262E-01  0.36032E-01  0.44735E-01  0.40966E-03  0.28131E-03  0.42960E-03  0.78234E-01  0.27715E-03  0.63955E-01  0.11798E-03  0.94927E-04  0.27502E-03  0.43614E-01  0.54202E-01  0.22880E-03
  0.50000E+02  0.67341E-04  0.12971E-03  0.34366E-03  0.15620E+00  0.34366E-03  0.12971E-03  0.84755E-04  0.28977E-03  0.48779E-01  0.49129E-01  0.30497E-03  0.93598E-04  0.54561E-03  0.67847E-01  0.35412E-03  0.68496E-01  0.59843E-03  0.28378E-03  0.88073E-01  0.44106E-01  0.47397E-01  0.98094E-01  0.47397E-01  0.44106E-01  0.54561E-03  0.28378E-03  0.59843E-03  0.68496E-01  0.35412E-03  0.67847E-01  0.84755E-04  0.93598E-04  0.30497E-03  0.49129E-01  0.48779E-01  0.28977E-03
  0.51000E+02  0.83710E-04  0.14141E-03  0.37826E-03  0.15370E+00  0.37826E-03  0.14141E-03  0.94155E-04  0.27607E-03  0.41431E-01  0.59584E-01  0.36179E-03  0.10344E-03  0.51515E-03  0.59328E-01  0.45038E-03  0.63370E-01  0.71025E-03  0.30799E-03  0.11695E+00  0.32590E-01  0.44219E-01  0.12155E+00  0.44219E-01  0.32590E-01  0.51515E-03  0.30799E-03  0.71025E-03  0.63370E-01  0.45038E-03  0.59328E-01  0.94155E-04  0.10344E-03  0.36179E-03  0.59584E-01  0.41431E-01  0.27607E-03
  0.52000E+02  0.89119E-04  0.12821E-03  0.33317E-03  0.13459E+00  0.33317E-03  0.12821E-03  0.15623E-03  0.24296E-03  0.41395E-01  0.63378E-01  0.37011E-03  0.10406E-03  0.57459E-03  0.37220E-01  0.64571E-03  0.48552E-01  0.61124E-03  0.30477E-03  0.15089E+00  0.37316E-01  0.59310E-01  0.13315E+00  0.59310E-01  0.37316E-01  0.57459E-03  0.30477E-03  0.61124E-03  0.48552E-01  0.64571E-03  0.37220E-01  0.15623E-03  0.10406E-03  0.37011E-03  0.63378E-01  0.41395E-01  0.24296E-03
  0.53000E+02  0.94097E-04  0.13058E-03  0.34087E-03  0.13873E+00  0.34087E-03  0.13058E-03  0.20699E-03  0.30757E-03  0.30932E-01  0.67527E-01  0.28339E-03  0.15211E-03  0.49649E-03  0.29644E-01  0.58930E-03  0.44306E-01  0.74351E-03  0.34032E-03  0.14914E+00  0.43172E-01  0.63414E-01  0.14686E+00  0.63414E-01  0.43172E-01  0.49649E-03  0.34032E-03  0.74351E-03  0.44306E-01  0.58930E-03  0.29644E-01  0.20699E-03  0.15211E-03  0.28339E-03  0.67527E-01  0.30932E-01  0.30757E-03
  0.54000E+02  0.10227E-03  0.19342E-03  0.44550E-03  0.15062E+00  0.44550E-03  0.19342E-03  0.24771E-03  0.41202E-03  0.39205E-01  0.60517E-01  0.39120E-03  0.20205E-03  0.47237E-03  0.38030E-01  0.41619E-03  0.31802E-01  0.61265E-03  0.39071E-03  0.15608E+00  0.50327E-01  0.58170E-01  0.12953E+00  0.58170E-01  0.50327E-01  0.47237E-03  0.39071E-03  0.61265E-03  0.31802E-01  0.41619E-03  0.38030E-01  0.24771E-03  0.20205E-03  0.39120E-03  0.60517E-01  0.39205E-01  0.41202E-03
  0.55000E+02  0.95894E-04  0.20628E-03  0.40490E-03  0.13442E+00  0.40490E-03  0.20628E-03  0.21442E-03  0.37807E-03  0.45006E-01  0.58878E-01  0.49104E-03  0.19447E-03  0.74238E-03  0.29536E-01  0.34293E-03  0.43068E-01  0.61481E-03  0.35816E-03  0.16310E+00  0.56655E-01  0.49781E-01  0.12864E+00  0.49781E-01  0.56655E-01  0.74238E-03  0.35816E-03  0.61481E-03  0.43068E-01  0.34293E-03  0.29536E-01  0.21442E-03  0.19447E-03  0.49104E-03  0.58878E-01  0.45006E-01  0.37807E-03
  0.56000E+02  0.93494E-04  0.19197E-03  0.36780E-03  0.13684E+00  0.36780E-03  0.19197E-03  0.17394E-03  0.34090E-03  0.41349E-01  0.66282E-01  0.61677E-03  0.22030E-03  0.65709E-03  0.36450E-01  0.42740E-03  0.35805E-01  0.62155E-03  0.31652E-03  0.14535E+00  0.49466E-01  0.59616E-01  0.13191E+00  0.59616E-01  0.49466E-01  0.65709E-03  0.31652E-03  0.62155E-03  0.35805E-01  0.42740E-03  0.36450E-01  0.17394E-03  0.22030E-03  0.61677E-03  0.66282E-01  0.41349E-01  0.34090E-03
  0.57000E+02  0.77320E-04  0.19666E-03  0.42455E-03  0.12692E+00  0.42455E-03  0.19666E-03  0.14768E-03  0.29206E-03  0.36397E-01  0.65647E-01  0.56103E-03  0.19999E-03  0.58699E-03  0.44281E-01  0.33460E-03  0.43689E-01  0.48206E-03  0.24273E-03  0.15364E+00  0.49241E-01  0.52087E-01  0.12974E+00  0.52087E-01  0.49241E-01  0.58699E-03  0.24273E-03  0.48206E-03  0.43689E-01  0.33460E-03  0.44281E-01  0.14768E-03  0.19999E-03  0.56103E-03  0.65647E-01  0.36397E-01  0.29206E-03
  0.58000E+02  0.10451E-03  0.20133E-03  0.60486E-03  0.10764E+00  0.60486E-03  0.20133E-03  0.16001E-03  0.28666E-03  0.36155E-01  0.60548E-01  0.46828E-03  0.19424E-03  0.63694E-03  0.53567E-01  0.33476E-03  0.39288E-01  0.62603E-03  0.21178E-03  0.13109E+00  0.67942E-01  0.50825E-01  0.13706E+00  0.50825E-01  0.67942E-01  0.63694E-03  0.21178E-03  0.62603E-03  0.39288E-01  0.33476E-03  0.53567E-01  0.16001E-03  0.19424E-03  0.46828E-03  0.60548E-01  0.36155E-01  0.28666E-03
  0.59000E+02  0.10541E-03  0.18979E-03  0.61567E-03  0.16273E+00  0.61567E-03  0.18979E-03  0.17991E-03  0.36068E-03  0.30765E-01  0.52095E-01  0.44454E-03  0.20651E-03  0.60839E-03  0.66519E-01  0.34839E-03  0.53642E-01  0.63011E-03  0.19188E-03  0.11160E+00  0.67131E-01  0.37236E-01  0.10324E+00  0.37236E-01  0.67131E-01  0.60839E-03  0.19188E-03  0.63011E-03  0.53642E-01  0.34839E-03  0.66519E-01  0.17991E-03  0.20651E-03  0.44454E-03  0.52095E-01  0.30765E-01  0.36068E-03
  0.60000E+02  0.11586E-03  0.15245E-03  0.50813E-03  0.15980E+00  0.50813E-03  0.15245E-03  0.12878E-03  0.38586E-03  0.29058E-01  0.65717E-01  0.36937E-03  0.19250E-03  0.63710E-03  0.63791E-01  0.41841E-03  0.60152E-01  0.48471E-03  0.19856E-03  0.12454E+00  0.44841E-01  0.34766E-01  0.11194E+00  0.34766E-01  0.44841E-01  0.63710E-03  0.19856E-03  0.48471E-03  0.60152E-01  0.41841E-03  0.63791E-01  0.12878E-03  0.19250E-03  0.36937E-03  0.65717E-01  0.29058E-01  0.38586E-03
  0.61000E+02  0.11132E-03  0.13847E-03  0.70343E-03  0.16294E+00  0.70343E-03  0.13847E-03  0.10557E-03  0.40475E-03  0.35143E-01  0.69349E-01  0.48307E-03  0.14800E-03  0.59591E-03  0.54640E-01  0.54359E-03  0.47160E-01  0.47055E-03  0.31435E-03  0.14553E+00  0.41211E-01  0.37677E-01  0.11325E+00  0.37677E-01  0.41211E-01  0.59591E-03  0.31435E-03  0.47055E-03  0.47160E-01  0.54359E-03  0.54640E-01  0.10557E-03  0.14800E-03  0.48307E-03  0.69349E-01  0.35143E-01  0.40475E-03
  0.62000E+02  0.10208E-03  0.12422E-03  0.64071E-03  0.20979E+00  0.64071E-03  0.12422E-03  0.11678E-03  0.36085E-03  0.40569E-01  0.71372E-01  0.45555E-03  0.11430E-03  0.67877E-03  0.39824E-01  0.62113E-03  0.36833E-01  0.34796E-03  0.47306E-03  0.12125E+00  0.45489E-01  0.35907E-01  0.12100E+00  0.35907E-01  0.45489E-01  0.67877E-03  0.47306E-03  0.34796E-03  0.36833E-01  0.62113E-03  0.39824E-01  0.11678E-03  0.11430E-03  0.45555E-03  0.71372E-01  0.40569E-01  0.36085E-03
  0.63000E+02  0.97090E-04  0.11360E-03  0.51615E-03  0.20390E+00  0.51615E-03  0.11360E-03  0.12698E-03  0.35970E-03  0.39458E-01  0.58488E-01  0.36713E-03  0.14035E-03  0.77839E-03  0.36249E-01  0.48382E-03  0.39509E-01  0.45043E-03  0.43788E-03  0.99582E-01  0.64780E-01  0.39924E-01  0.13205E+00  0.39924E-01  0.64780E-01  0.77839E-03  0.43788E-03  0.45043E-03  0.39509E-01  0.48382E-03  0.36249E-01  0.12698E-03  0.14035E-03  0.36713E-03  0.58488E-01  0.39458E-01  0.35970E-03
  0.64000E+02  0.74538E-04  0.12050E-03  0.40463E-03  0.17503E+00  0.40463E-03  0.12050E-03  0.11719E-03  0.33537E-03  0.44622E-01  0.48745E-01  0.40886E-03  0.10456E-03  0.65676E-03  0.43009E-01  0.42846E-03  0.43815E-01  0.53729E-03  0.35668E-03  0.13210E+00  0.53826E-01  0.61291E-01  0.95235E-01  0.61291E-01  0.53826E-01  0.65676E-03  0.35668E-03  0.53729E-03  0.43815E-01  0.42846E-03  0.43009E-01  0.11719E-03  0.10456E-03  0.40886E-03  0.48745E-01  0.44622E-01  0.33537E-03
  0.65000E+02  0.48994E-04  0.86105E-04  0.36691E-03  0.15494E+00  0.36691E-03  0.86105E-04  0.86161E-04  0.40307E-03  0.43026E-01  0.49779E-01  0.44594E-03  0.79123E-04  0.65288E-03  0.46330E-01  0.39906E-03  0.39753E-01  0.62602E-03  0.40624E-03  0.12328E+00  0.46383E-01  0.64388E-01  0.13531E+00  0.64388E-01  0.46383E-01  0.65288E-03  0.40624E-03  0.62602E-03  0.39753E-01  0.39906E-03  0.46330E-01  0.86161E-04  0.79123E-04  0.44594E-03  0.49779E-01  0.43026E-01  0.40307E-03
  0.66000E+02  0.49621E-04  0.96852E-04  0.48667E-03  0.14408E+00  0.48667E-03  0.96852E-04  0.98671E-04  0.47674E-03  0.49591E-01  0.53213E-01  0.42342E-03  0.90846E-04  0.62844E-03  0.41481E-01  0.49059E-03  0.45069E-01  0.54387E-03  0.58017E-03  0.10988E+00  0.50416E-01  0.69244E-01  0.12012E+00  0.69244E-01  0.50416E-01  0.62844E-03  0.58017E-03  0.54387E-03  0.45069E-01  0.49059E-03  0.41481E-01  0.98671E-04  0.90846E-04  0.42342E-03  0.53213E-01  0.49591E-01  0.47674E-03
  0.67000E+02  0.45505E-04  0.87332E-04  0.56569E-03  0.13843E+00  0.56569E-03  0.87332E-04  0.10595E-03  0.48932E-03  0.41735E-01  0.48690E-01  0.38275E-03  0.11096E-03  0.52784E-03  0.50617E-01  0.58103E-03  0.56197E-01  0.61943E-03  0.48990E-03  0.13073E+00  0.48767E-01  0.55990E-01  0.11888E+00  0.55990E-01  0.48767E-01  0.52784E-03  0.48990E-03  0.61943E-03  0.56197E-01  0.58103E-03  0.50617E-01  0.10595E-03  0.11096E-03  0.38275E-03  0.48690E-01  0.41735E-01  0.48932E-03
  0.68000E+02  0.44246E-04  0.88972E-04  0.65303E-03  0.15218E+00  0.65303E-03  0.88972E-04  0.10443E-03  0.42327E-03  0.43391E-01  0.44675E-01  0.47647E-03  0.10798E-03  0.60895E-03  0.45229E-01  0.56310E-03  0.63427E-01  0.59437E-03  0.45151E-03  0.13200E+00  0.49681E-01  0.49930E-01  0.11496E+00  0.49930E-01  0.49681E-01  0.60895E-03  0.45151E-03  0.59437E-03  0.63427E-01  0.56310E-03  0.45229E-01  0.10443E-03  0.10798E-03  0.47647E-03  0.44675E-01  0.43391E-01  0.42327E-03
  0.69000E+02  0.48160E-04  0.11179E-03  0.75767E-03  0.13587E+00  0.75767E-03  0.11179E-03  0.98571E-04  0.38309E-03  0.47613E-01  0.61268E-01  0.37019E-03  0.10165E-03  0.42784E-03  0.28736E-01  0.53975E-03  0.54193E-01  0.38268E-03  0.35015E-03  0.16332E+00  0.44988E-01  0.42418E-01  0.13528E+00  0.42418E-01  0.44988E-01  0.42784E-03  0.35015E-03  0.38268E-03  0.54193E-01  0.53975E-03  0.28736E-01  0.98571E-04  0.10165E-03  0.37019E-03  0.61268E-01  0.47613E-01  0.38309E-03
  0.70000E+02  0.53355E-04  0.10880E-03  0.72594E-03  0.11190E+00  0.72594E-03  0.10880E-03  0.12479E-03  0.32893E-03  0.44863E-01  0.64493E-01  0.35521E-03  0.98180E-04  0.47053E-03  0.37189E-01  0.41527E-03  0.56783E-01  0.30996E-03  0.38358E-03  0.17918E+00  0.39150E-01  0.40148E-01  0.13697E+00  0.40148E-01  0.39150E-01  0.47053E-03  0.38358E-03  0.30996E-03  0.56783E-01  0.41527E-03  0.37189E-01  0.12479E-03  0.98180E-04  0.35521E-03  0.64493E-01  0.44863E-01  0.32893E-03
  0.71000E+02  0.48310E-04  0.13491E-03  0.67199E-03  0.10822E+00  0.67199E-03  0.13491E-03  0.12016E-03  0.28466E-03  0.33278E-01  0.62900E-01  0.29279E-03  0.12638E-03  0.57456E-03  0.43007E-01  0.51032E-03  0.45202E-01  0.31114E-03  0.28530E-03  0.18039E+00  0.41975E-01  0.43107E-01  0.16578E+00  0.43107E-01  0.41975E-01  0.57456E-03  0.28530E-03  0.31114E-03  0.45202E-01  0.51032E-03  0.43007E-01  0.12016E-03  0.12638E-03  0.29279E-03  0.62900E-01  0.33278E-01  0.28466E-03
  0.72000E+02  0.69961E-04  0.14792E-03  0.58582E-03  0.12431E+00  0.58582E-03  0.14792E-03  0.11363E-03  0.25479E-03  0.28328E-01  0.43205E-01  0.20658E-03  0.18586E-03  0.56967E-03  0.45154E-01  0.54911E-03  0.43128E-01  0.34702E-03  0.26149E-03  0.18174E+00  0.45783E-01  0.38767E-01  0.19871E+00  0.38767E-01  0.45783E-01  0.56967E-03  0.26149E-03  0.34702E-03  0.43128E-01  0.54911E-03  0.45154E-01  0.11363E-03  0.18586E-03  0.20658E-03  0.43205E-01  0.28328E-01  0.25479E-03
  0.73000E+02  0.30032E-04  0.12131E-03  0.47321E-03  0.14851E+00  0.47321E-03  0.12131E-03  0.10618E-03  0.29135E-03  0.29452E-01  0.50311E-01  0.29473E-03  0.14958E-03  0.56385E-03  0.40025E-01  0.55043E-03  0.37344E-01  0.52092E-03  0.30701E-03  0.15512E+00  0.46426E-01  0.34445E-01  0.21358E+00  0.34445E-01  0.46426E-01  0.56385E-03  0.30701E-03  0.52091E-03  0.37344E-01  0.55043E-03  0.40025E-01  0.10618E-03  0.14958E-03  0.29473E-03  0.50311E-01  0.29452E-01  0.29135E-03
  0.74000E+02  0.40764E-04  0.11988E-03  0.57449E-03  0.16685E+00  0.57449E-03  0.11988E-03  0.10864E-03  0.29090E-03  0.33530E-01  0.51544E-01  0.39647E-03  0.15555E-03  0.56813E-03  0.33395E-01  0.54032E-03  0.46016E-01  0.43186E-03  0.29993E-03  0.15068E+00  0.38486E-01  0.38371E-01  0.19278E+00  0.38371E-01  0.38486E-01  0.56813E-03  0.29993E-03  0.43186E-03  0.46016E-01  0.54032E-03  0.33395E-01  0.10864E-03  0.15555E-03  0.39647E-03  0.51544E-01  0.33530E-01  0.29090E-03
  0.75000E+02  0.44477E-04  0.10838E-03  0.45477E-03  0.16267E+00  0.45477E-03  0.10838E-03  0.10740E-03  0.35620E-03  0.42481E-01  0.53877E-01  0.46071E-03  0.15898E-03  0.69999E-03  0.40258E-01  0.45183E-03  0.26702E-01  0.56091E-03  0.28636E-03  0.20425E+00  0.41129E-01  0.29150E-01  0.15855E+00  0.29150E-01  0.41129E-01  0.69999E-03  0.28636E-03  0.56091E-03  0.26702E-01  0.45183E-03  0.40258E-01  0.10740E-03  0.15898E-03  0.46071E-03  0.53877E-01  0.42481E-01  0.35620E-03
  0.76000E+02  0.62792E-04  0.10166E-03  0.50912E-03  0.18116E+00  0.50912E-03  0.10166E-03  0.14655E-03  0.36124E-03  0.42814E-01  0.37575E-01  0.39327E-03  0.12337E-03  0.62070E-03  0.31492E-01  0.77469E-03  0.31325E-01  0.52923E-03  0.30436E-03  0.18157E+00  0.49283E-01  0.31746E-01  0.18101E+00  0.31746E-01  0.49283E-01  0.62070E-03  0.30436E-03  0.52923E-03  0.31325E-01  0.77469E-03  0.31492E-01  0.14655E-03  0.12337E-03  0.39327E-03  0.37575E-01  0.42814E-01  0.36124E-03
  0.77000E+02  0.62130E-04  0.12445E-03  0.50870E-03  0.20221E+00  0.50870E-03  0.12445E-03  0.12448E-03  0.30700E-03  0.33627E-01  0.49589E-01  0.37245E-03  0.10308E-03  0.66777E-03  0.44459E-01  0.77311E-03  0.38930E-01  0.49261E-03  0.37776E-03  0.13873E+00  0.33166E-01  0.23418E-01  0.20492E+00  0.23418E-01  0.33166E-01  0.66777E-03  0.37776E-03  0.49261E-03  0.38930E-01  0.77311E-03  0.44459E-01  0.12448E-03  0.10308E-03  0.37245E-03  0.49589E-01  0.33627E-01  0.30700E-03
  0.78000E+02  0.63302E-04  0.13620E-03  0.46345E-03  0.19687E+00  0.46345E-03  0.13620E-03  0.14042E-03  0.32894E-03  0.32272E-01  0.46774E-01  0.39497E-03  0.77803E-04  0.63348E-03  0.34537E-01  0.58269E-03  0.42491E-01  0.43250E-03  0.43386E-03  0.15049E+00  0.39121E-01  0.27264E-01  0.20040E+00  0.27264E-01  0.39121E-01  0.63348E-03  0.43387E-03  0.43250E-03  0.42491E-01  0.58269E-03  0.34537E-01  0.14042E-03  0.77803E-04  0.39497E-03  0.46774E-01  0.32272E-01  0.32894E-03
  0.79000E+02  0.85898E-04  0.14191E-03  0.38107E-03  0.20517E+00  0.38107E-03  0.14190E-03  0.17406E-03  0.27805E-03  0.45179E-01  0.35985E-01  0.38622E-03  0.10282E-03  0.66835E-03  0.39195E-01  0.41890E-03  0.34121E-01  0.45144E-03  0.41998E-03  0.18047E+00  0.34369E-01  0.36074E-01  0.15758E+00  0.36074E-01  0.34369E-01  0.66835E-03  0.41998E-03  0.45144E-03  0.34121E-01  0.41890E-03  0.39195E-01  0.17406E-03  0.10282E-03  0.38622E-03  0.35985E-01  0.45179E-01  0.27805E-03
  0.80000E+02  0.10271E-03  0.17140E-03  0.44038E-03  0.18897E+00  0.44038E-03  0.17140E-03  0.17867E-03  0.24991E-03  0.41375E-01  0.37656E-01  0.35721E-03  0.12636E-03  0.61308E-03  0.35087E-01  0.49354E-03  0.33173E-01  0.57372E-03  0.44518E-03  0.19998E+00  0.38179E-01  0.45043E-01  0.14261E+00  0.45043E-01  0.38179E-01  0.61308E-03  0.44518E-03  0.57372E-03  0.33173E-01  0.49354E-03  0.35087E-01  0.17867E-03  0.12636E-03  0.35721E-03  0.37656E-01  0.41375E-01  0.24991E-03
  0.81000E+02  0.97707E-04  0.17602E-03  0.54397E-03  0.19558E+00  0.54397E-03  0.17602E-03  0.18544E-03  0.30448E-03  0.32416E-01  0.36756E-01  0.36056E-03  0.13643E-03  0.62491E-03  0.38467E-01  0.68181E-03  0.33863E-01  0.58447E-03  0.47389E-03  0.17190E+00  0.41689E-01  0.50148E-01  0.15759E+00  0.50148E-01  0.41689E-01  0.62491E-03  0.47390E-03  0.58447E-03  0.33863E-01  0.68181E-03  0.38467E-01  0.18544E-03  0.13643E-03  0.36056E-03  0.36756E-01  0.32416E-01  0.30448E-03
  0.82000E+02  0.68414E-04  0.14708E-03  0.55897E-03  0.16324E+00  0.55897E-03  0.14708E-03  0.19299E-03  0.35844E-03  0.42744E-01  0.34906E-01  0.40819E-03  0.14256E-03  0.62373E-03  0.32812E-01  0.95711E-03  0.39683E-01  0.59711E-03  0.49329E-03  0.15825E+00  0.46989E-01  0.39158E-01  0.19690E+00  0.39158E-01  0.46989E-01  0.62373E-03  0.49329E-03  0.59711E-03  0.39683E-01  0.95711E-03  0.32812E-01  0.19299E-03  0.14256E-03  0.40819E-03  0.34906E-01  0.42744E-01  0.35844E-03
  0.83000E+02  0.60855E-04  0.11754E-03  0.56113E-03  0.13926E+00  0.56113E-03  0.11754E-03  0.19219E-03  0.43956E-03  0.40635E-01  0.39976E-01  0.33299E-03  0.15802E-03  0.64499E-03  0.33811E-01  0.91829E-03  0.48875E-01  0.61250E-03  0.41504E-03  0.14282E+00  0.48144E-01  0.35541E-01  0.21511E+00  0.35541E-01  0.48144E-01  0.64499E-03  0.41504E-03  0.61250E-03  0.48875E-01  0.91829E-03  0.33811E-01  0.19219E-03  0.15802E-03  0.33299E-03  0.39976E-01  0.40635E-01  0.43956E-03
  0.84000E+02  0.63466E-04  0.10002E-03  0.57423E-03  0.14623E+00  0.57423E-03  0.10002E-03  0.16472E-03  0.45947E-03  0.36527E-01  0.43525E-01  0.29957E-03  0.17123E-03  0.73122E-03  0.40149E-01  0.79952E-03  0.45264E-01  0.50632E-03  0.46705E-03  0.16027E+00  0.38606E-01  0.35515E-01  0.20572E+00  0.35515E-01  0.38606E-01  0.73122E-03  0.46705E-03  0.50632E-03  0.45264E-01  0.79952E-03  0.40149E-01  0.16472E-03  0.17123E-03  0.29957E-03  0.43525E-01  0.36527E-01  0.45947E-03
  0.85000E+02  0.45173E-04  0.11937E-03  0.51673E-03  0.20090E+00  0.51673E-03  0.11937E-03  0.14216E-03  0.43785E-03  0.35956E-01  0.40392E-01  0.43575E-03  0.17383E-03  0.65249E-03  0.31050E-01  0.69488E-03  0.40345E-01  0.47063E-03  0.35930E-03  0.15068E+00  0.34649E-01  0.37790E-01  0.20001E+00  0.37790E-01  0.34649E-01  0.65249E-03  0.35930E-03  0.47063E-03  0.40345E-01  0.69489E-03  0.31050E-01  0.14216E-03  0.17383E-03  0.43575E-03  0.40392E-01  0.35956E-01  0.43785E-03
  0.86000E+02  0.51508E-04  0.10416E-03  0.44637E-03  0.17802E+00  0.44637E-03  0.10416E-03  0.11515E-03  0.30850E-03  0.40230E-01  0.36542E-01  0.46203E-03  0.14923E-03  0.59696E-03  0.27490E-01  0.58276E-03  0.44882E-01  0.52140E-03  0.35977E-03  0.14175E+00  0.36251E-01  0.34024E-01  0.23404E+00  0.34024E-01  0.36251E-01  0.59696E-03  0.35977E-03  0.52140E-03  0.44882E-01  0.58276E-03  0.27490E-01  0.11515E-03  0.14923E-03  0.46203E-03  0.36542E-01  0.40230E-01  0.30850E-03
  0.87000E+02  0.48135E-04  0.91389E-04  0.41992E-03  0.15183E+00  0.41992E-03  0.91389E-04  0.11125E-03  0.19059E-03  0.44569E-01  0.27901E-01  0.38884E-03  0.13091E-03  0.69835E-03  0.22972E-01  0.41049E-03  0.39321E-01  0.50975E-03  0.37528E-03  0.18700E+00  0.39596E-01  0.32313E-01  0.24112E+00  0.32313E-01  0.39596E-01  0.69835E-03  0.37528E-03  0.50975E-03  0.39321E-01  0.41049E-03  0.22972E-01  0.11125E-03  0.13091E-03  0.38884E-03  0.27901E-01  0.44569E-01  0.19059E-03
  0.88000E+02  0.53959E-04  0.98182E-04  0.43036E-03  0.16392E+00  0.43036E-03  0.98182E-04  0.12422E-03  0.13205E-03  0.46861E-01  0.22153E-01  0.32515E-03  0.11298E-03  0.49173E-03  0.29310E-01  0.36418E-03  0.31305E-01  0.52721E-03  0.39394E-03  0.19737E+00  0.45273E-01  0.27640E-01  0.22757E+00  0.27640E-01  0.45273E-01  0.49172E-03  0.39394E-03  0.52721E-03  0.31305E-01  0.36418E-03  0.29310E-01  0.12422E-03  0.11298E-03  0.32515E-03  0.22153E-01  0.46861E-01  0.13205E-03
  0.89000E+02  0.90772E-04  0.92812E-04  0.44199E-03  0.19036E+00  0.44199E-03  0.92812E-04  0.16180E-03  0.18227E-03  0.48547E-01  0.29496E-01  0.33081E-03  0.88351E-04  0.38767E-03  0.31269E-01  0.39354E-03  0.33164E-01  0.58440E-03  0.49581E-03  0.12118E+00  0.44094E-01  0.29977E-01  0.24895E+00  0.29977E-01  0.44094E-01  0.38767E-03  0.49581E-03  0.58440E-03  0.33164E-01  0.39354E-03  0.31269E-01  0.16180E-03  0.88351E-04  0.33081E-03  0.29496E-01  0.48547E-01  0.18227E-03
  0.90000E+02  0.93077E-04  0.11135E-03  0.37309E-03  0.21343E+00  0.37309E-03  0.11135E-03  0.18907E-03  0.24395E-03  0.41859E-01  0.45048E-01  0.34829E-03  0.10628E-03  0.36937E-03  0.26643E-01  0.48182E-03  0.37039E-01  0.71230E-03  0.45138E-03  0.96438E-01  0.32926E-01  0.40432E-01  0.23537E+00  0.40432E-01  0.32926E-01  0.36937E-03  0.45138E-03  0.71230E-03  0.37039E-01  0.48182E-03  0.26643E-01  0.18907E-03  0.10628E-03  0.34829E-03  0.45048E-01  0.41859E-01  0.24395E-03
