One trajecotry PES of iaver=       1 pes_one(ifre,isnap),ifre=0,nfre)
        time    active_pes pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.30000E+02 -0.29868E+01 -0.32824E-01 -0.94690E-01 -0.22171E+01 -0.23125E+01 -0.23652E+01 -0.24452E+01 -0.24891E+01 -0.25177E+01 -0.26444E+01 -0.26643E+01 -0.26991E+01 -0.27607E+01 -0.27822E+01 -0.28744E+01 -0.28833E+01 -0.29868E+01 -0.30062E+01 -0.44160E+01 -0.44881E+01 -0.45711E+01 -0.46279E+01 -0.47152E+01 -0.47416E+01 -0.52021E+01 -0.52164E+01 -0.52711E+01 -0.53262E+01 -0.53274E+01 -0.53558E+01 -0.65673E+01 -0.66234E+01 -0.66635E+01 -0.67132E+01 -0.67754E+01 -0.68232E+01 -0.74033E+01
  0.31000E+02 -0.29724E+01 -0.24538E-01 -0.87321E-01 -0.22235E+01 -0.23218E+01 -0.23764E+01 -0.24273E+01 -0.24955E+01 -0.25090E+01 -0.26240E+01 -0.26488E+01 -0.27134E+01 -0.27615E+01 -0.27766E+01 -0.28655E+01 -0.28748E+01 -0.29724E+01 -0.29873E+01 -0.44486E+01 -0.44792E+01 -0.45863E+01 -0.46277E+01 -0.46838E+01 -0.47310E+01 -0.52053E+01 -0.52156E+01 -0.52456E+01 -0.53187E+01 -0.53398E+01 -0.53505E+01 -0.65805E+01 -0.66202E+01 -0.66546E+01 -0.67098E+01 -0.67579E+01 -0.68177E+01 -0.73999E+01
  0.32000E+02 -0.29408E+01 -0.14477E-01 -0.77716E-01 -0.22358E+01 -0.23314E+01 -0.23784E+01 -0.24235E+01 -0.25041E+01 -0.25158E+01 -0.26052E+01 -0.26307E+01 -0.27062E+01 -0.27356E+01 -0.27902E+01 -0.28474E+01 -0.28677E+01 -0.29408E+01 -0.29594E+01 -0.44583E+01 -0.44896E+01 -0.45911E+01 -0.46300E+01 -0.46419E+01 -0.47252E+01 -0.51811E+01 -0.52283E+01 -0.52357E+01 -0.53060E+01 -0.53475E+01 -0.53532E+01 -0.65942E+01 -0.66206E+01 -0.66433E+01 -0.67092E+01 -0.67388E+01 -0.68092E+01 -0.73965E+01
  0.33000E+02 -0.28958E+01 -0.85863E-03 -0.64292E-01 -0.22546E+01 -0.23317E+01 -0.23573E+01 -0.24459E+01 -0.25221E+01 -0.25314E+01 -0.25904E+01 -0.26132E+01 -0.26613E+01 -0.27219E+01 -0.27829E+01 -0.28328E+01 -0.28457E+01 -0.28958E+01 -0.29279E+01 -0.44413E+01 -0.45247E+01 -0.45735E+01 -0.46057E+01 -0.46405E+01 -0.47139E+01 -0.51531E+01 -0.52243E+01 -0.52507E+01 -0.52934E+01 -0.53457E+01 -0.53605E+01 -0.66036E+01 -0.66241E+01 -0.66341E+01 -0.67091E+01 -0.67198E+01 -0.67991E+01 -0.73932E+01
  0.34000E+02 -0.27976E+01  0.15245E-01 -0.47999E-01 -0.22741E+01 -0.23067E+01 -0.23475E+01 -0.24645E+01 -0.25342E+01 -0.25565E+01 -0.25797E+01 -0.26018E+01 -0.26223E+01 -0.27145E+01 -0.27493E+01 -0.27976E+01 -0.28182E+01 -0.28545E+01 -0.29058E+01 -0.44259E+01 -0.45403E+01 -0.45601E+01 -0.45807E+01 -0.46454E+01 -0.47027E+01 -0.51311E+01 -0.52207E+01 -0.52611E+01 -0.52880E+01 -0.53408E+01 -0.53662E+01 -0.66099E+01 -0.66135E+01 -0.66420E+01 -0.67035E+01 -0.67105E+01 -0.67875E+01 -0.73905E+01
  0.35000E+02 -0.27384E+01  0.33003E-01 -0.29541E-01 -0.22615E+01 -0.23077E+01 -0.23420E+01 -0.24559E+01 -0.25056E+01 -0.25564E+01 -0.25833E+01 -0.26201E+01 -0.26260E+01 -0.26927E+01 -0.27245E+01 -0.27384E+01 -0.27907E+01 -0.28279E+01 -0.28905E+01 -0.44168E+01 -0.45091E+01 -0.45542E+01 -0.45964E+01 -0.46385E+01 -0.46993E+01 -0.51171E+01 -0.52188E+01 -0.52596E+01 -0.52911E+01 -0.53329E+01 -0.53763E+01 -0.65971E+01 -0.66167E+01 -0.66532E+01 -0.66926E+01 -0.67139E+01 -0.67770E+01 -0.73889E+01
  0.36000E+02 -0.27386E+01  0.54063E-01 -0.88141E-02 -0.22271E+01 -0.23215E+01 -0.23293E+01 -0.24167E+01 -0.24797E+01 -0.25251E+01 -0.25713E+01 -0.25954E+01 -0.26609E+01 -0.26871E+01 -0.27098E+01 -0.27386E+01 -0.27700E+01 -0.27996E+01 -0.28719E+01 -0.44153E+01 -0.44786E+01 -0.45349E+01 -0.46132E+01 -0.46368E+01 -0.47020E+01 -0.51103E+01 -0.52155E+01 -0.52569E+01 -0.52925E+01 -0.53231E+01 -0.53931E+01 -0.65786E+01 -0.66236E+01 -0.66628E+01 -0.66863E+01 -0.67210E+01 -0.67708E+01 -0.73886E+01
  0.37000E+02 -0.27500E+01  0.75747E-01  0.12721E-01 -0.21979E+01 -0.22925E+01 -0.23272E+01 -0.23727E+01 -0.24612E+01 -0.24789E+01 -0.25215E+01 -0.25890E+01 -0.26495E+01 -0.27038E+01 -0.27451E+01 -0.27500E+01 -0.27615E+01 -0.27913E+01 -0.28526E+01 -0.44225E+01 -0.44502E+01 -0.45227E+01 -0.45980E+01 -0.46579E+01 -0.47054E+01 -0.51102E+01 -0.52120E+01 -0.52578E+01 -0.52911E+01 -0.53090E+01 -0.54129E+01 -0.65606E+01 -0.66293E+01 -0.66713E+01 -0.66835E+01 -0.67293E+01 -0.67724E+01 -0.73900E+01
  0.38000E+02 -0.27679E+01  0.95373E-01  0.34527E-01 -0.21773E+01 -0.22472E+01 -0.23069E+01 -0.23464E+01 -0.24068E+01 -0.24542E+01 -0.24928E+01 -0.25964E+01 -0.26447E+01 -0.26942E+01 -0.27190E+01 -0.27679E+01 -0.27871E+01 -0.28276E+01 -0.28399E+01 -0.44274E+01 -0.44347E+01 -0.45174E+01 -0.45797E+01 -0.46631E+01 -0.47163E+01 -0.51141E+01 -0.52066E+01 -0.52598E+01 -0.52845E+01 -0.52978E+01 -0.54321E+01 -0.65437E+01 -0.66339E+01 -0.66692E+01 -0.66931E+01 -0.67362E+01 -0.67837E+01 -0.73928E+01
  0.39000E+02 -0.27769E+01  0.11112E+00  0.55670E-01 -0.21623E+01 -0.22041E+01 -0.22680E+01 -0.23279E+01 -0.23693E+01 -0.24193E+01 -0.24835E+01 -0.26023E+01 -0.26417E+01 -0.26818E+01 -0.26932E+01 -0.27769E+01 -0.28073E+01 -0.28342E+01 -0.28812E+01 -0.44114E+01 -0.44463E+01 -0.45120E+01 -0.45702E+01 -0.46518E+01 -0.47324E+01 -0.51250E+01 -0.52036E+01 -0.52584E+01 -0.52715E+01 -0.52950E+01 -0.54430E+01 -0.65304E+01 -0.66366E+01 -0.66613E+01 -0.67089E+01 -0.67442E+01 -0.67983E+01 -0.73966E+01
  0.40000E+02 -0.27629E+01  0.11954E+00  0.73209E-01 -0.21420E+01 -0.21862E+01 -0.22319E+01 -0.22940E+01 -0.23695E+01 -0.23952E+01 -0.24752E+01 -0.25911E+01 -0.26241E+01 -0.26705E+01 -0.27093E+01 -0.27629E+01 -0.28253E+01 -0.28588E+01 -0.29167E+01 -0.44021E+01 -0.44544E+01 -0.45040E+01 -0.45734E+01 -0.46349E+01 -0.47442E+01 -0.51407E+01 -0.52035E+01 -0.52482E+01 -0.52632E+01 -0.52963E+01 -0.54456E+01 -0.65209E+01 -0.66368E+01 -0.66546E+01 -0.67216E+01 -0.67556E+01 -0.68136E+01 -0.74009E+01
  0.41000E+02 -0.27634E+01  0.11765E+00  0.84546E-01 -0.21186E+01 -0.21939E+01 -0.22073E+01 -0.22688E+01 -0.23722E+01 -0.24027E+01 -0.24696E+01 -0.25586E+01 -0.26186E+01 -0.26685E+01 -0.27189E+01 -0.27634E+01 -0.28425E+01 -0.28782E+01 -0.29432E+01 -0.43987E+01 -0.44550E+01 -0.44976E+01 -0.45772E+01 -0.46278E+01 -0.47525E+01 -0.51586E+01 -0.52090E+01 -0.52313E+01 -0.52586E+01 -0.52983E+01 -0.54400E+01 -0.65146E+01 -0.66326E+01 -0.66519E+01 -0.67287E+01 -0.67695E+01 -0.68291E+01 -0.74053E+01
  0.42000E+02 -0.27813E+01  0.10863E+00  0.89501E-01 -0.21096E+01 -0.21926E+01 -0.22056E+01 -0.22752E+01 -0.23851E+01 -0.24320E+01 -0.24634E+01 -0.25264E+01 -0.26160E+01 -0.26508E+01 -0.27180E+01 -0.27813E+01 -0.28511E+01 -0.28853E+01 -0.29567E+01 -0.43991E+01 -0.44487E+01 -0.44966E+01 -0.45645E+01 -0.46395E+01 -0.47526E+01 -0.51770E+01 -0.52135E+01 -0.52223E+01 -0.52535E+01 -0.52975E+01 -0.54223E+01 -0.65122E+01 -0.66261E+01 -0.66521E+01 -0.67312E+01 -0.67795E+01 -0.68421E+01 -0.74091E+01
  0.43000E+02 -0.27938E+01  0.97385E-01  0.81840E-01 -0.21143E+01 -0.21856E+01 -0.22112E+01 -0.23170E+01 -0.24105E+01 -0.24553E+01 -0.24721E+01 -0.25150E+01 -0.26030E+01 -0.26342E+01 -0.27212E+01 -0.27938E+01 -0.28576E+01 -0.28780E+01 -0.29612E+01 -0.43956E+01 -0.44441E+01 -0.44975E+01 -0.45492E+01 -0.46575E+01 -0.47511E+01 -0.51850E+01 -0.52095E+01 -0.52265E+01 -0.52606E+01 -0.52970E+01 -0.53979E+01 -0.65132E+01 -0.66201E+01 -0.66522E+01 -0.67307E+01 -0.67859E+01 -0.68518E+01 -0.74119E+01
  0.44000E+02 -0.27954E+01  0.89282E-01  0.56886E-01 -0.21326E+01 -0.21838E+01 -0.22326E+01 -0.23709E+01 -0.24328E+01 -0.24603E+01 -0.25064E+01 -0.25474E+01 -0.25673E+01 -0.26452E+01 -0.27181E+01 -0.27954E+01 -0.28533E+01 -0.28684E+01 -0.29560E+01 -0.43855E+01 -0.44465E+01 -0.45038E+01 -0.45390E+01 -0.46714E+01 -0.47480E+01 -0.51757E+01 -0.52112E+01 -0.52279E+01 -0.52870E+01 -0.52995E+01 -0.53682E+01 -0.65183E+01 -0.66162E+01 -0.66530E+01 -0.67259E+01 -0.67868E+01 -0.68561E+01 -0.74130E+01
  0.45000E+02 -0.27880E+01  0.76371E-01  0.28234E-01 -0.21562E+01 -0.21978E+01 -0.22592E+01 -0.24190E+01 -0.24377E+01 -0.24875E+01 -0.25344E+01 -0.25528E+01 -0.26138E+01 -0.26576E+01 -0.27070E+01 -0.27880E+01 -0.28293E+01 -0.28672E+01 -0.29425E+01 -0.43753E+01 -0.44476E+01 -0.45158E+01 -0.45375E+01 -0.46769E+01 -0.47488E+01 -0.51635E+01 -0.52045E+01 -0.52384E+01 -0.53053E+01 -0.53184E+01 -0.53388E+01 -0.65273E+01 -0.66131E+01 -0.66546E+01 -0.67176E+01 -0.67842E+01 -0.68555E+01 -0.74127E+01
  0.46000E+02 -0.27820E+01  0.58400E-01 -0.21954E-03 -0.21824E+01 -0.22300E+01 -0.22868E+01 -0.24249E+01 -0.24769E+01 -0.24973E+01 -0.25514E+01 -0.25922E+01 -0.26687E+01 -0.26730E+01 -0.26974E+01 -0.27820E+01 -0.28092E+01 -0.28632E+01 -0.29226E+01 -0.43741E+01 -0.44482E+01 -0.45273E+01 -0.45464E+01 -0.46765E+01 -0.47515E+01 -0.51551E+01 -0.52005E+01 -0.52457E+01 -0.53098E+01 -0.53145E+01 -0.53545E+01 -0.65411E+01 -0.66115E+01 -0.66568E+01 -0.67063E+01 -0.67772E+01 -0.68491E+01 -0.74108E+01
  0.47000E+02 -0.27659E+01  0.40835E-01 -0.26188E-01 -0.22102E+01 -0.22677E+01 -0.23110E+01 -0.24171E+01 -0.24835E+01 -0.25416E+01 -0.25804E+01 -0.26146E+01 -0.26369E+01 -0.26948E+01 -0.27367E+01 -0.27659E+01 -0.28290E+01 -0.28583E+01 -0.29168E+01 -0.43821E+01 -0.44512E+01 -0.45307E+01 -0.45652E+01 -0.46739E+01 -0.47576E+01 -0.51469E+01 -0.52003E+01 -0.52453E+01 -0.53011E+01 -0.53240E+01 -0.53869E+01 -0.65592E+01 -0.66106E+01 -0.66594E+01 -0.66933E+01 -0.67679E+01 -0.68385E+01 -0.74078E+01
  0.48000E+02 -0.27698E+01  0.24286E-01 -0.45998E-01 -0.22340E+01 -0.23018E+01 -0.23363E+01 -0.24110E+01 -0.25030E+01 -0.25657E+01 -0.25757E+01 -0.25858E+01 -0.26530E+01 -0.26964E+01 -0.27606E+01 -0.27698E+01 -0.28329E+01 -0.28711E+01 -0.29537E+01 -0.44010E+01 -0.44573E+01 -0.45311E+01 -0.45832E+01 -0.46700E+01 -0.47662E+01 -0.51416E+01 -0.52065E+01 -0.52387E+01 -0.53078E+01 -0.53278E+01 -0.54148E+01 -0.65794E+01 -0.66097E+01 -0.66598E+01 -0.66829E+01 -0.67579E+01 -0.68246E+01 -0.74043E+01
  0.49000E+02 -0.28045E+01  0.90818E-02 -0.61183E-01 -0.22495E+01 -0.23284E+01 -0.23640E+01 -0.24189E+01 -0.25179E+01 -0.25451E+01 -0.25601E+01 -0.25846E+01 -0.26532E+01 -0.26866E+01 -0.27799E+01 -0.28045E+01 -0.28173E+01 -0.29005E+01 -0.30095E+01 -0.44280E+01 -0.44674E+01 -0.45319E+01 -0.45949E+01 -0.46660E+01 -0.47759E+01 -0.51399E+01 -0.52175E+01 -0.52333E+01 -0.53180E+01 -0.53269E+01 -0.54375E+01 -0.65998E+01 -0.66079E+01 -0.66553E+01 -0.66794E+01 -0.67485E+01 -0.68100E+01 -0.74009E+01
  0.50000E+02 -0.27966E+01 -0.40502E-02 -0.72899E-01 -0.22592E+01 -0.23453E+01 -0.23855E+01 -0.24382E+01 -0.24915E+01 -0.25385E+01 -0.25642E+01 -0.25864E+01 -0.26399E+01 -0.26966E+01 -0.27788E+01 -0.27966E+01 -0.28676E+01 -0.29255E+01 -0.30566E+01 -0.44533E+01 -0.44858E+01 -0.45387E+01 -0.45957E+01 -0.46661E+01 -0.47784E+01 -0.51425E+01 -0.52294E+01 -0.52347E+01 -0.53169E+01 -0.53299E+01 -0.54529E+01 -0.66033E+01 -0.66183E+01 -0.66500E+01 -0.66789E+01 -0.67437E+01 -0.67958E+01 -0.73981E+01
  0.51000E+02 -0.28071E+01 -0.13007E-01 -0.82634E-01 -0.22685E+01 -0.23449E+01 -0.24004E+01 -0.24508E+01 -0.24942E+01 -0.25119E+01 -0.25507E+01 -0.25939E+01 -0.26604E+01 -0.27154E+01 -0.27650E+01 -0.28071E+01 -0.29068E+01 -0.29380E+01 -0.30826E+01 -0.44624E+01 -0.45128E+01 -0.45582E+01 -0.45892E+01 -0.46695E+01 -0.47681E+01 -0.51482E+01 -0.52321E+01 -0.52512E+01 -0.53076E+01 -0.53330E+01 -0.54571E+01 -0.65972E+01 -0.66321E+01 -0.66474E+01 -0.66764E+01 -0.67457E+01 -0.67839E+01 -0.73962E+01
  0.52000E+02 -0.28168E+01 -0.19086E-01 -0.90190E-01 -0.22736E+01 -0.23313E+01 -0.24107E+01 -0.24637E+01 -0.24823E+01 -0.24977E+01 -0.25541E+01 -0.25993E+01 -0.26744E+01 -0.27380E+01 -0.27869E+01 -0.28168E+01 -0.29191E+01 -0.29443E+01 -0.30891E+01 -0.44587E+01 -0.45317E+01 -0.45770E+01 -0.46017E+01 -0.46720E+01 -0.47449E+01 -0.51525E+01 -0.52345E+01 -0.52708E+01 -0.53023E+01 -0.53307E+01 -0.54501E+01 -0.65917E+01 -0.66323E+01 -0.66479E+01 -0.66784E+01 -0.67540E+01 -0.67768E+01 -0.73956E+01
  0.53000E+02 -0.28340E+01 -0.22950E-01 -0.95818E-01 -0.22644E+01 -0.23350E+01 -0.24198E+01 -0.24452E+01 -0.24869E+01 -0.24990E+01 -0.25501E+01 -0.26298E+01 -0.26738E+01 -0.27597E+01 -0.28113E+01 -0.28340E+01 -0.29111E+01 -0.29411E+01 -0.30749E+01 -0.44450E+01 -0.45442E+01 -0.45716E+01 -0.46458E+01 -0.46710E+01 -0.47129E+01 -0.51537E+01 -0.52354E+01 -0.52877E+01 -0.53054E+01 -0.53230E+01 -0.54330E+01 -0.65879E+01 -0.66194E+01 -0.66503E+01 -0.66879E+01 -0.67663E+01 -0.67737E+01 -0.73960E+01
  0.54000E+02 -0.28424E+01 -0.24341E-01 -0.98591E-01 -0.22461E+01 -0.23524E+01 -0.24050E+01 -0.24568E+01 -0.24805E+01 -0.25217E+01 -0.25424E+01 -0.26570E+01 -0.26797E+01 -0.27711E+01 -0.28066E+01 -0.28424E+01 -0.29121E+01 -0.29324E+01 -0.30444E+01 -0.44257E+01 -0.45496E+01 -0.45727E+01 -0.46516E+01 -0.46709E+01 -0.47054E+01 -0.51560E+01 -0.52333E+01 -0.52864E+01 -0.53105E+01 -0.53310E+01 -0.54075E+01 -0.65845E+01 -0.66044E+01 -0.66541E+01 -0.66991E+01 -0.67662E+01 -0.67864E+01 -0.73975E+01
  0.55000E+02 -0.28424E+01 -0.22083E-01 -0.95021E-01 -0.22316E+01 -0.23514E+01 -0.23939E+01 -0.24717E+01 -0.24934E+01 -0.25257E+01 -0.25565E+01 -0.26619E+01 -0.26938E+01 -0.27461E+01 -0.28028E+01 -0.28424E+01 -0.28719E+01 -0.29612E+01 -0.29986E+01 -0.44029E+01 -0.45400E+01 -0.45820E+01 -0.46193E+01 -0.46621E+01 -0.47350E+01 -0.51614E+01 -0.52292E+01 -0.52731E+01 -0.52994E+01 -0.53540E+01 -0.53839E+01 -0.65729E+01 -0.66007E+01 -0.66581E+01 -0.67098E+01 -0.67636E+01 -0.68034E+01 -0.73998E+01
  0.56000E+02 -0.28164E+01 -0.17375E-01 -0.87155E-01 -0.22287E+01 -0.23276E+01 -0.23893E+01 -0.24802E+01 -0.25072E+01 -0.25327E+01 -0.25898E+01 -0.26473E+01 -0.26858E+01 -0.27283E+01 -0.27916E+01 -0.28164E+01 -0.28641E+01 -0.29416E+01 -0.29825E+01 -0.43795E+01 -0.45135E+01 -0.45762E+01 -0.46159E+01 -0.46521E+01 -0.47604E+01 -0.51691E+01 -0.52241E+01 -0.52591E+01 -0.52832E+01 -0.53423E+01 -0.53980E+01 -0.65580E+01 -0.66056E+01 -0.66612E+01 -0.67194E+01 -0.67617E+01 -0.68199E+01 -0.74025E+01
  0.57000E+02 -0.28190E+01 -0.89128E-02 -0.70897E-01 -0.22355E+01 -0.22945E+01 -0.23689E+01 -0.24830E+01 -0.25126E+01 -0.25534E+01 -0.25844E+01 -0.26411E+01 -0.26886E+01 -0.27211E+01 -0.27280E+01 -0.28190E+01 -0.28736E+01 -0.28766E+01 -0.29821E+01 -0.43623E+01 -0.44760E+01 -0.45638E+01 -0.46324E+01 -0.46394E+01 -0.47777E+01 -0.51778E+01 -0.52208E+01 -0.52462E+01 -0.52588E+01 -0.53248E+01 -0.54212E+01 -0.65447E+01 -0.66138E+01 -0.66631E+01 -0.67262E+01 -0.67596E+01 -0.68351E+01 -0.74052E+01
  0.58000E+02 -0.28090E+01  0.62733E-02 -0.47984E-01 -0.22416E+01 -0.22575E+01 -0.23325E+01 -0.24757E+01 -0.25157E+01 -0.25329E+01 -0.25676E+01 -0.26395E+01 -0.26701E+01 -0.27023E+01 -0.27344E+01 -0.28090E+01 -0.28254E+01 -0.28813E+01 -0.29658E+01 -0.43551E+01 -0.44373E+01 -0.45537E+01 -0.46259E+01 -0.46507E+01 -0.47874E+01 -0.51844E+01 -0.52109E+01 -0.52392E+01 -0.52407E+01 -0.53128E+01 -0.54399E+01 -0.65342E+01 -0.66224E+01 -0.66641E+01 -0.67288E+01 -0.67580E+01 -0.68490E+01 -0.74075E+01
  0.59000E+02 -0.28103E+01  0.26873E-01 -0.23603E-01 -0.22121E+01 -0.22456E+01 -0.23035E+01 -0.24540E+01 -0.24739E+01 -0.25343E+01 -0.25519E+01 -0.26119E+01 -0.26482E+01 -0.26939E+01 -0.27622E+01 -0.27862E+01 -0.28103E+01 -0.28850E+01 -0.29437E+01 -0.43614E+01 -0.44042E+01 -0.45449E+01 -0.46125E+01 -0.46683E+01 -0.47895E+01 -0.51769E+01 -0.51961E+01 -0.52380E+01 -0.52445E+01 -0.53052E+01 -0.54513E+01 -0.65283E+01 -0.66298E+01 -0.66635E+01 -0.67262E+01 -0.67582E+01 -0.68595E+01 -0.74090E+01
  0.60000E+02 -0.27962E+01  0.54195E-01 -0.18597E-02 -0.21758E+01 -0.22300E+01 -0.22957E+01 -0.23908E+01 -0.24646E+01 -0.25221E+01 -0.25436E+01 -0.25743E+01 -0.26272E+01 -0.26796E+01 -0.27689E+01 -0.27962E+01 -0.28007E+01 -0.28740E+01 -0.29312E+01 -0.43775E+01 -0.43798E+01 -0.45383E+01 -0.46013E+01 -0.46814E+01 -0.47852E+01 -0.51537E+01 -0.51917E+01 -0.52419E+01 -0.52529E+01 -0.53016E+01 -0.54529E+01 -0.65258E+01 -0.66327E+01 -0.66617E+01 -0.67193E+01 -0.67585E+01 -0.68657E+01 -0.74093E+01
  0.61000E+02 -0.27973E+01  0.85240E-01  0.14770E-01 -0.21485E+01 -0.22104E+01 -0.22952E+01 -0.23341E+01 -0.24564E+01 -0.24992E+01 -0.25102E+01 -0.25677E+01 -0.26222E+01 -0.26617E+01 -0.27513E+01 -0.27973E+01 -0.28020E+01 -0.28704E+01 -0.29252E+01 -0.43655E+01 -0.44010E+01 -0.45339E+01 -0.45948E+01 -0.46867E+01 -0.47737E+01 -0.51324E+01 -0.51891E+01 -0.52442E+01 -0.52616E+01 -0.53034E+01 -0.54470E+01 -0.65279E+01 -0.66302E+01 -0.66597E+01 -0.67105E+01 -0.67566E+01 -0.68662E+01 -0.74080E+01
  0.62000E+02 -0.27839E+01  0.11562E+00  0.27778E-01 -0.21309E+01 -0.22008E+01 -0.22743E+01 -0.23123E+01 -0.24196E+01 -0.24746E+01 -0.25028E+01 -0.25752E+01 -0.26141E+01 -0.26431E+01 -0.27217E+01 -0.27839E+01 -0.28047E+01 -0.28833E+01 -0.29147E+01 -0.43575E+01 -0.44310E+01 -0.45283E+01 -0.45912E+01 -0.46853E+01 -0.47542E+01 -0.51154E+01 -0.51895E+01 -0.52467E+01 -0.52688E+01 -0.53062E+01 -0.54336E+01 -0.65333E+01 -0.66246E+01 -0.66569E+01 -0.67009E+01 -0.67523E+01 -0.68608E+01 -0.74055E+01
  0.63000E+02 -0.27835E+01  0.13883E+00  0.35424E-01 -0.21233E+01 -0.22028E+01 -0.22507E+01 -0.23134E+01 -0.23796E+01 -0.24579E+01 -0.25260E+01 -0.25670E+01 -0.26161E+01 -0.26275E+01 -0.26913E+01 -0.27835E+01 -0.27991E+01 -0.28900E+01 -0.28997E+01 -0.43593E+01 -0.44642E+01 -0.45250E+01 -0.45897E+01 -0.46782E+01 -0.47249E+01 -0.51078E+01 -0.51932E+01 -0.52508E+01 -0.52730E+01 -0.53079E+01 -0.54115E+01 -0.65426E+01 -0.66171E+01 -0.66530E+01 -0.66907E+01 -0.67461E+01 -0.68497E+01 -0.74020E+01
  0.64000E+02 -0.27764E+01  0.15398E+00  0.39653E-01 -0.21206E+01 -0.22159E+01 -0.22397E+01 -0.23191E+01 -0.23569E+01 -0.24611E+01 -0.25338E+01 -0.25635E+01 -0.26108E+01 -0.26345E+01 -0.26668E+01 -0.27764E+01 -0.27889E+01 -0.28707E+01 -0.28947E+01 -0.43675E+01 -0.44981E+01 -0.45235E+01 -0.45861E+01 -0.46687E+01 -0.46863E+01 -0.51076E+01 -0.51972E+01 -0.52569E+01 -0.52758E+01 -0.53081E+01 -0.53846E+01 -0.65549E+01 -0.66107E+01 -0.66489E+01 -0.66806E+01 -0.67386E+01 -0.68337E+01 -0.73980E+01
  0.65000E+02 -0.27455E+01  0.15945E+00  0.38598E-01 -0.21217E+01 -0.22312E+01 -0.22401E+01 -0.23291E+01 -0.23654E+01 -0.24851E+01 -0.25055E+01 -0.25899E+01 -0.26050E+01 -0.26516E+01 -0.26578E+01 -0.27455E+01 -0.27866E+01 -0.28438E+01 -0.28881E+01 -0.43794E+01 -0.45123E+01 -0.45377E+01 -0.45812E+01 -0.46433E+01 -0.46655E+01 -0.51175E+01 -0.51999E+01 -0.52646E+01 -0.52769E+01 -0.53071E+01 -0.53556E+01 -0.65700E+01 -0.66073E+01 -0.66457E+01 -0.66703E+01 -0.67320E+01 -0.68139E+01 -0.73940E+01
  0.66000E+02 -0.27173E+01  0.15760E+00  0.33501E-01 -0.21221E+01 -0.22373E+01 -0.22503E+01 -0.23476E+01 -0.23921E+01 -0.24865E+01 -0.25215E+01 -0.25753E+01 -0.26398E+01 -0.26617E+01 -0.26739E+01 -0.27173E+01 -0.27653E+01 -0.28221E+01 -0.28733E+01 -0.43937E+01 -0.45092E+01 -0.45450E+01 -0.45714E+01 -0.46204E+01 -0.46696E+01 -0.51392E+01 -0.51987E+01 -0.52673E+01 -0.52839E+01 -0.53014E+01 -0.53301E+01 -0.65867E+01 -0.66072E+01 -0.66434E+01 -0.66612E+01 -0.67281E+01 -0.67925E+01 -0.73909E+01
  0.67000E+02 -0.27220E+01  0.14802E+00  0.23642E-01 -0.21282E+01 -0.22475E+01 -0.22619E+01 -0.23794E+01 -0.24124E+01 -0.24901E+01 -0.25577E+01 -0.25654E+01 -0.26354E+01 -0.26686E+01 -0.27030E+01 -0.27220E+01 -0.27508E+01 -0.28038E+01 -0.28500E+01 -0.44086E+01 -0.45018E+01 -0.45303E+01 -0.45587E+01 -0.46243E+01 -0.46824E+01 -0.51715E+01 -0.51912E+01 -0.52676E+01 -0.52790E+01 -0.52999E+01 -0.53198E+01 -0.65991E+01 -0.66124E+01 -0.66448E+01 -0.66553E+01 -0.67270E+01 -0.67728E+01 -0.73891E+01
  0.68000E+02 -0.27222E+01  0.13413E+00  0.10598E-01 -0.21445E+01 -0.22599E+01 -0.22700E+01 -0.24062E+01 -0.24300E+01 -0.24968E+01 -0.25641E+01 -0.25888E+01 -0.26120E+01 -0.26650E+01 -0.27117E+01 -0.27222E+01 -0.27790E+01 -0.28098E+01 -0.28347E+01 -0.44214E+01 -0.44854E+01 -0.45198E+01 -0.45551E+01 -0.46312E+01 -0.46996E+01 -0.51808E+01 -0.52104E+01 -0.52548E+01 -0.52665E+01 -0.53096E+01 -0.53211E+01 -0.66046E+01 -0.66201E+01 -0.66527E+01 -0.66537E+01 -0.67284E+01 -0.67559E+01 -0.73886E+01
