The average electron(hole) population on different diabatic wave function for one core sample. 
         time      csit(1)      csit(2)      csit(3)      csit(4)      csit(5)      csit(6)      csit(7)      csit(8)      csit(9)     csit(10)     csit(11)     csit(12)     csit(13)     csit(14)     csit(15)     csit(16)     csit(17)     csit(18)     csit(19)     csit(20)     csit(21)     csit(22)     csit(23)     csit(24)     csit(25)     csit(26)     csit(27)     csit(28)     csit(29)     csit(30)     csit(31)     csit(32)     csit(33)     csit(34)     csit(35)     csit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.17200E+03  0.56679E-04  0.20315E-03  0.30169E-03  0.14034E+00  0.27868E-03  0.20734E-03  0.17724E-03  0.33644E-03  0.31915E-01  0.21714E-01  0.47917E-03  0.23467E-03  0.40063E-03  0.31389E-01  0.36003E-01  0.31428E-01  0.69391E-03  0.44019E-03  0.17264E+00  0.32444E-01  0.54267E-01  0.23709E+00  0.32288E-01  0.28420E-01  0.48857E-03  0.43799E-03  0.58746E-03  0.41496E-01  0.14325E-01  0.23105E-01  0.19570E-03  0.26051E-03  0.49676E-03  0.30171E-01  0.34532E-01  0.15331E-03
  0.17300E+03  0.70382E-04  0.20243E-03  0.31096E-03  0.10158E+00  0.38856E-03  0.28863E-03  0.19274E-03  0.36250E-03  0.47837E-01  0.26862E-01  0.30092E-03  0.25347E-03  0.48016E-03  0.31476E-01  0.24863E-01  0.32537E-01  0.64512E-03  0.40043E-03  0.18795E+00  0.28088E-01  0.40851E-01  0.24514E+00  0.37742E-01  0.29354E-01  0.47703E-03  0.56713E-03  0.51332E-03  0.42866E-01  0.25757E-01  0.25558E-01  0.20818E-03  0.19855E-03  0.36557E-03  0.26521E-01  0.38578E-01  0.21328E-03
  0.17400E+03  0.91611E-04  0.18371E-03  0.20207E-03  0.10283E+00  0.35966E-03  0.26256E-03  0.29819E-03  0.29562E-03  0.29786E-01  0.30122E-01  0.39168E-03  0.18503E-03  0.49782E-03  0.31608E-01  0.40365E-01  0.29791E-01  0.37910E-03  0.40910E-03  0.18028E+00  0.36832E-01  0.47105E-01  0.26375E+00  0.41981E-01  0.43419E-01  0.52360E-03  0.45730E-03  0.53004E-03  0.27260E-01  0.99089E-02  0.32784E-01  0.18774E-03  0.21746E-03  0.35545E-03  0.17981E-01  0.28073E-01  0.29080E-03
  0.17500E+03  0.99075E-04  0.25198E-03  0.63196E-03  0.13107E+00  0.42309E-03  0.20889E-03  0.19949E-03  0.35388E-03  0.37033E-01  0.29687E-01  0.34834E-03  0.27339E-03  0.67076E-03  0.33595E-01  0.41422E-01  0.31842E-01  0.64170E-03  0.37382E-03  0.20087E+00  0.33421E-01  0.52714E-01  0.14728E+00  0.39118E-01  0.46117E-01  0.51285E-03  0.32516E-03  0.57127E-03  0.34111E-01  0.93076E-02  0.48971E-01  0.26821E-03  0.12522E-03  0.42823E-03  0.30645E-01  0.45819E-01  0.27104E-03
  0.17600E+03  0.12681E-03  0.26680E-03  0.36656E-03  0.15007E+00  0.49591E-03  0.15313E-03  0.22030E-03  0.22218E-03  0.46125E-01  0.30032E-01  0.36426E-03  0.22414E-03  0.48273E-03  0.33555E-01  0.42172E-01  0.36376E-01  0.65259E-03  0.43025E-03  0.19590E+00  0.26736E-01  0.43453E-01  0.15892E+00  0.43529E-01  0.38386E-01  0.49198E-03  0.25636E-03  0.49825E-03  0.44294E-01  0.83904E-02  0.37244E-01  0.24020E-03  0.23084E-03  0.29134E-03  0.28777E-01  0.29807E-01  0.21415E-03
  0.17700E+03  0.10726E-03  0.19458E-03  0.37880E-03  0.14563E+00  0.71435E-03  0.21681E-03  0.23221E-03  0.29927E-03  0.37743E-01  0.14287E-01  0.39404E-03  0.20476E-03  0.38713E-03  0.30111E-01  0.24300E-01  0.40270E-01  0.35211E-03  0.27729E-03  0.19079E+00  0.27686E-01  0.50048E-01  0.20250E+00  0.42595E-01  0.32634E-01  0.34671E-03  0.28873E-03  0.38753E-03  0.34726E-01  0.26232E-01  0.32757E-01  0.26648E-03  0.26712E-03  0.31038E-03  0.34635E-01  0.27172E-01  0.26657E-03
  0.17800E+03  0.12192E-03  0.16005E-03  0.42209E-03  0.13416E+00  0.57891E-03  0.26119E-03  0.30547E-03  0.28954E-03  0.36362E-01  0.43928E-01  0.44202E-03  0.24652E-03  0.55889E-03  0.26270E-01  0.24259E-01  0.37649E-01  0.47284E-03  0.26392E-03  0.21583E+00  0.23336E-01  0.36372E-01  0.18211E+00  0.32097E-01  0.30583E-01  0.46325E-03  0.24045E-03  0.62119E-03  0.42493E-01  0.26157E-01  0.36045E-01  0.21385E-03  0.28622E-03  0.45123E-03  0.28881E-01  0.36857E-01  0.21932E-03
  0.17900E+03  0.10888E-03  0.21983E-03  0.54400E-03  0.15765E+00  0.71148E-03  0.33291E-03  0.27421E-03  0.40647E-03  0.32790E-01  0.45914E-01  0.31310E-03  0.21566E-03  0.56811E-03  0.25290E-01  0.10411E-01  0.36539E-01  0.60401E-03  0.29326E-03  0.21702E+00  0.38007E-01  0.44914E-01  0.15671E+00  0.31942E-01  0.29900E-01  0.51242E-03  0.46388E-03  0.51060E-03  0.42143E-01  0.39952E-01  0.24392E-01  0.28372E-03  0.16490E-03  0.35707E-03  0.26779E-01  0.32501E-01  0.26397E-03
  0.18000E+03  0.89947E-04  0.17556E-03  0.52813E-03  0.16473E+00  0.42164E-03  0.28785E-03  0.25673E-03  0.31223E-03  0.38118E-01  0.38137E-01  0.24805E-03  0.32164E-03  0.61665E-03  0.25270E-01  0.25496E-02  0.39815E-01  0.64613E-03  0.36005E-03  0.17203E+00  0.34772E-01  0.28220E-01  0.18652E+00  0.32474E-01  0.34691E-01  0.44678E-03  0.51402E-03  0.59495E-03  0.25780E-01  0.47700E-01  0.31154E-01  0.18566E-03  0.32748E-03  0.40398E-03  0.38602E-01  0.52490E-01  0.20825E-03
  0.18100E+03  0.10354E-03  0.28029E-03  0.55367E-03  0.14587E+00  0.36375E-03  0.22792E-03  0.19440E-03  0.32131E-03  0.30334E-01  0.34117E-01  0.29464E-03  0.30708E-03  0.51247E-03  0.30089E-01  0.41813E-02  0.28836E-01  0.50410E-03  0.43914E-03  0.17936E+00  0.29492E-01  0.41938E-01  0.17909E+00  0.44633E-01  0.42782E-01  0.52820E-03  0.43315E-03  0.52621E-03  0.35809E-01  0.46275E-01  0.32480E-01  0.23742E-03  0.24274E-03  0.21187E-03  0.55215E-01  0.32942E-01  0.27334E-03
  0.18200E+03  0.10818E-03  0.22352E-03  0.45718E-03  0.15625E+00  0.50289E-03  0.28386E-03  0.24306E-03  0.33810E-03  0.37697E-01  0.38805E-01  0.35100E-03  0.20688E-03  0.75880E-03  0.22017E-01  0.10479E-01  0.35716E-01  0.49604E-03  0.49334E-03  0.18537E+00  0.41667E-01  0.32424E-01  0.18605E+00  0.35632E-01  0.23849E-01  0.59306E-03  0.43600E-03  0.56929E-03  0.33900E-01  0.40005E-01  0.48784E-01  0.25809E-03  0.25705E-03  0.35522E-03  0.38770E-01  0.25395E-01  0.24940E-03
  0.18300E+03  0.10230E-03  0.21898E-03  0.47385E-03  0.13777E+00  0.42821E-03  0.30432E-03  0.32741E-03  0.34731E-03  0.41788E-01  0.36839E-01  0.36585E-03  0.25677E-03  0.83947E-03  0.24509E-01  0.39805E-01  0.35808E-01  0.37198E-03  0.39445E-03  0.18960E+00  0.32741E-01  0.38793E-01  0.21631E+00  0.31362E-01  0.31409E-01  0.10041E-02  0.39283E-03  0.38045E-03  0.39939E-01  0.10800E-01  0.24748E-01  0.23509E-03  0.21022E-03  0.31635E-03  0.28236E-01  0.32298E-01  0.28028E-03
  0.18400E+03  0.76882E-04  0.26668E-03  0.39290E-03  0.14893E+00  0.38210E-03  0.27934E-03  0.28108E-03  0.30684E-03  0.40844E-01  0.39098E-01  0.28180E-03  0.26883E-03  0.73080E-03  0.28458E-01  0.49241E-01  0.25178E-01  0.54837E-03  0.32892E-03  0.16967E+00  0.29488E-01  0.37903E-01  0.23951E+00  0.28719E-01  0.46353E-01  0.90171E-03  0.43553E-03  0.42209E-03  0.31216E-01  0.13031E-02  0.16758E-01  0.25377E-03  0.23782E-03  0.31714E-03  0.29135E-01  0.31179E-01  0.30086E-03
  0.18500E+03  0.11349E-03  0.16657E-03  0.52038E-03  0.12345E+00  0.42256E-03  0.22096E-03  0.23708E-03  0.31200E-03  0.36960E-01  0.50816E-01  0.32275E-03  0.36387E-03  0.51986E-03  0.26393E-01  0.47606E-01  0.32040E-01  0.85663E-03  0.50352E-03  0.18528E+00  0.37029E-01  0.43020E-01  0.21032E+00  0.32214E-01  0.42141E-01  0.60157E-03  0.24605E-03  0.58437E-03  0.29192E-01  0.30196E-02  0.27565E-01  0.21516E-03  0.37706E-03  0.42211E-03  0.32537E-01  0.33115E-01  0.29128E-03
  0.18600E+03  0.93797E-04  0.27631E-03  0.50385E-03  0.99185E-01  0.53237E-03  0.22592E-03  0.30169E-03  0.43042E-03  0.37491E-01  0.45423E-01  0.29631E-03  0.27437E-03  0.43103E-03  0.24159E-01  0.47020E-01  0.34771E-01  0.62040E-03  0.46584E-03  0.19603E+00  0.42451E-01  0.51558E-01  0.21706E+00  0.31148E-01  0.29176E-01  0.84942E-03  0.36132E-03  0.58087E-03  0.33378E-01  0.39424E-02  0.25209E-01  0.18266E-03  0.25664E-03  0.41539E-03  0.42584E-01  0.32065E-01  0.25159E-03
  0.18700E+03  0.11359E-03  0.31297E-03  0.41912E-03  0.12607E+00  0.64534E-03  0.41315E-03  0.17846E-03  0.23928E-03  0.33557E-01  0.35333E-01  0.25286E-03  0.27545E-03  0.62399E-03  0.38146E-01  0.47864E-01  0.33571E-01  0.64713E-03  0.43432E-03  0.17177E+00  0.24568E-01  0.47127E-01  0.18683E+00  0.46709E-01  0.46203E-01  0.65965E-03  0.25510E-03  0.56120E-03  0.43626E-01  0.30270E-02  0.17295E-01  0.17089E-03  0.22994E-03  0.33925E-03  0.50973E-01  0.40312E-01  0.24420E-03
  0.18800E+03  0.81493E-04  0.28681E-03  0.54373E-03  0.13787E+00  0.59871E-03  0.19303E-03  0.22224E-03  0.26681E-03  0.40544E-01  0.32862E-01  0.24386E-03  0.26154E-03  0.54527E-03  0.24173E-01  0.48850E-01  0.34228E-01  0.49862E-03  0.39914E-03  0.18879E+00  0.28569E-01  0.33789E-01  0.17019E+00  0.58328E-01  0.39025E-01  0.50856E-03  0.41407E-03  0.73061E-03  0.29733E-01  0.18582E-02  0.36798E-01  0.24620E-03  0.25514E-03  0.41286E-03  0.49814E-01  0.37671E-01  0.20307E-03
  0.18900E+03  0.75076E-04  0.24957E-03  0.46662E-03  0.18442E+00  0.63685E-03  0.19369E-03  0.27285E-03  0.32550E-03  0.30789E-01  0.36799E-01  0.40724E-03  0.30018E-03  0.48768E-03  0.35631E-01  0.44166E-01  0.42997E-01  0.49586E-03  0.43867E-03  0.14990E+00  0.38631E-01  0.40249E-01  0.15394E+00  0.53945E-01  0.37225E-01  0.44881E-03  0.34269E-03  0.62821E-03  0.32131E-01  0.69186E-02  0.27285E-01  0.16949E-03  0.22007E-03  0.38986E-03  0.48104E-01  0.30053E-01  0.26757E-03
  0.19000E+03  0.96542E-04  0.22618E-03  0.73594E-03  0.18705E+00  0.57226E-03  0.30842E-03  0.16191E-03  0.27297E-03  0.33553E-01  0.36289E-01  0.40124E-03  0.20708E-03  0.46446E-03  0.36378E-01  0.27915E-01  0.40935E-01  0.80270E-03  0.32565E-03  0.14092E+00  0.40956E-01  0.33762E-01  0.14232E+00  0.60899E-01  0.43060E-01  0.42430E-03  0.28959E-03  0.38704E-03  0.37638E-01  0.23278E-01  0.37727E-01  0.13781E-03  0.14449E-03  0.36838E-03  0.32241E-01  0.38422E-01  0.32637E-03
  0.19100E+03  0.79657E-04  0.26077E-03  0.86460E-03  0.21989E+00  0.56680E-03  0.20596E-03  0.20692E-03  0.24201E-03  0.27167E-01  0.43316E-01  0.33876E-03  0.17429E-03  0.55128E-03  0.27327E-01  0.25095E-01  0.38477E-01  0.65828E-03  0.32530E-03  0.12387E+00  0.39535E-01  0.33437E-01  0.13469E+00  0.49065E-01  0.54703E-01  0.50845E-03  0.41238E-03  0.49098E-03  0.36721E-01  0.25825E-01  0.44484E-01  0.12923E-03  0.13674E-03  0.40631E-03  0.40815E-01  0.28723E-01  0.29902E-03
  0.19200E+03  0.11603E-03  0.34843E-03  0.10654E-02  0.22235E+00  0.84398E-03  0.22815E-03  0.26729E-03  0.24355E-03  0.26051E-01  0.42802E-01  0.40415E-03  0.22217E-03  0.56864E-03  0.29274E-01  0.23407E-01  0.39127E-01  0.64608E-03  0.40842E-03  0.13239E+00  0.40413E-01  0.31895E-01  0.16300E+00  0.34638E-01  0.42873E-01  0.71340E-03  0.32250E-03  0.49448E-03  0.34675E-01  0.27502E-01  0.31392E-01  0.18569E-03  0.16458E-03  0.42744E-03  0.35459E-01  0.34712E-01  0.36365E-03
  0.19300E+03  0.11137E-03  0.20272E-03  0.10562E-02  0.25178E+00  0.66965E-03  0.30637E-03  0.29423E-03  0.30162E-03  0.38878E-01  0.39752E-01  0.32235E-03  0.22347E-03  0.43416E-03  0.29565E-01  0.17250E-01  0.42540E-01  0.40683E-03  0.39222E-03  0.13824E+00  0.30790E-01  0.30378E-01  0.14537E+00  0.32419E-01  0.22688E-01  0.50666E-03  0.35291E-03  0.61205E-03  0.33985E-01  0.33496E-01  0.27489E-01  0.21267E-03  0.18102E-03  0.41773E-03  0.41167E-01  0.36848E-01  0.35907E-03
  0.19400E+03  0.89693E-04  0.15475E-03  0.94375E-03  0.22755E+00  0.97561E-03  0.19406E-03  0.16842E-03  0.40213E-03  0.28737E-01  0.60025E-01  0.53917E-03  0.33861E-03  0.60809E-03  0.36874E-01  0.24941E-01  0.36005E-01  0.41016E-03  0.41889E-03  0.16360E+00  0.28334E-01  0.28388E-01  0.15800E+00  0.31104E-01  0.30848E-01  0.51418E-03  0.31458E-03  0.60810E-03  0.30066E-01  0.26149E-01  0.30117E-01  0.23265E-03  0.27550E-03  0.36069E-03  0.25022E-01  0.26394E-01  0.29815E-03
  0.19500E+03  0.99895E-04  0.25048E-03  0.75808E-03  0.21749E+00  0.46585E-03  0.26674E-03  0.31450E-03  0.49117E-03  0.40386E-01  0.43514E-01  0.50733E-03  0.24526E-03  0.64278E-03  0.51865E-01  0.45905E-01  0.24777E-01  0.90781E-03  0.45523E-03  0.13866E+00  0.26714E-01  0.25782E-01  0.15547E+00  0.44365E-01  0.37026E-01  0.59217E-03  0.44213E-03  0.43636E-03  0.29122E-01  0.49314E-02  0.46971E-01  0.21524E-03  0.22738E-03  0.49200E-03  0.37463E-01  0.21514E-01  0.23402E-03
  0.19600E+03  0.40920E-04  0.22046E-03  0.64515E-03  0.22138E+00  0.42898E-03  0.21965E-03  0.34312E-03  0.35829E-03  0.48791E-01  0.40711E-01  0.45218E-03  0.24242E-03  0.66695E-03  0.54163E-01  0.48793E-01  0.30275E-01  0.71061E-03  0.36014E-03  0.11138E+00  0.41979E-01  0.38352E-01  0.12794E+00  0.32388E-01  0.43507E-01  0.71941E-03  0.33663E-03  0.46539E-03  0.24470E-01  0.17120E-02  0.47976E-01  0.25761E-03  0.26037E-03  0.39004E-03  0.36490E-01  0.42311E-01  0.26359E-03
  0.19700E+03  0.97089E-04  0.22407E-03  0.53116E-03  0.20043E+00  0.48696E-03  0.26981E-03  0.28835E-03  0.39500E-03  0.42179E-01  0.34108E-01  0.36985E-03  0.33795E-03  0.74707E-03  0.48440E-01  0.49764E-01  0.29746E-01  0.49215E-03  0.26670E-03  0.10626E+00  0.35779E-01  0.46579E-01  0.14763E+00  0.41394E-01  0.36680E-01  0.80337E-03  0.30947E-03  0.45362E-03  0.30359E-01  0.83185E-03  0.55910E-01  0.29700E-03  0.28319E-03  0.27919E-03  0.37374E-01  0.49290E-01  0.31452E-03
  0.19800E+03  0.84445E-04  0.29401E-03  0.59991E-03  0.18294E+00  0.41606E-03  0.28373E-03  0.18501E-03  0.35574E-03  0.40321E-01  0.43763E-01  0.21614E-03  0.29130E-03  0.72142E-03  0.33926E-01  0.49825E-01  0.32409E-01  0.75028E-03  0.25843E-03  0.13342E+00  0.48885E-01  0.44805E-01  0.15238E+00  0.29764E-01  0.48386E-01  0.70187E-03  0.28183E-03  0.44730E-03  0.29980E-01  0.95587E-03  0.48639E-01  0.29837E-03  0.22394E-03  0.29653E-03  0.38868E-01  0.33852E-01  0.17753E-03
  0.19900E+03  0.81488E-04  0.25110E-03  0.30928E-03  0.18613E+00  0.43130E-03  0.24868E-03  0.22906E-03  0.43434E-03  0.43823E-01  0.49078E-01  0.25523E-03  0.18079E-03  0.74787E-03  0.28762E-01  0.49836E-01  0.35298E-01  0.55978E-03  0.32274E-03  0.13947E+00  0.60072E-01  0.41025E-01  0.13172E+00  0.37118E-01  0.43608E-01  0.53178E-03  0.41784E-03  0.43552E-03  0.31549E-01  0.60399E-03  0.27862E-01  0.24986E-03  0.17628E-03  0.25069E-03  0.45746E-01  0.41841E-01  0.33822E-03
  0.20000E+03  0.93972E-04  0.29099E-03  0.58471E-03  0.16452E+00  0.59953E-03  0.19422E-03  0.35358E-03  0.45053E-03  0.46544E-01  0.37797E-01  0.26579E-03  0.11511E-03  0.68564E-03  0.36693E-01  0.49093E-01  0.35184E-01  0.68366E-03  0.36966E-03  0.12876E+00  0.44508E-01  0.46627E-01  0.15558E+00  0.75329E-01  0.43430E-01  0.74507E-03  0.34784E-03  0.63112E-03  0.21795E-01  0.14389E-02  0.28359E-01  0.31345E-03  0.26491E-03  0.27449E-03  0.29512E-01  0.47282E-01  0.28561E-03
  0.20100E+03  0.88612E-04  0.25604E-03  0.60105E-03  0.16157E+00  0.54157E-03  0.19882E-03  0.36570E-03  0.45072E-03  0.58160E-01  0.43073E-01  0.35355E-03  0.17894E-03  0.65422E-03  0.32837E-01  0.45395E-01  0.28035E-01  0.49455E-03  0.23658E-03  0.11823E+00  0.34284E-01  0.34759E-01  0.14318E+00  0.55374E-01  0.48973E-01  0.86415E-03  0.21451E-03  0.58168E-03  0.46486E-01  0.53504E-02  0.49206E-01  0.21028E-03  0.20720E-03  0.44847E-03  0.35905E-01  0.51860E-01  0.36288E-03
  0.20200E+03  0.12320E-03  0.27905E-03  0.69851E-03  0.11963E+00  0.53726E-03  0.42189E-03  0.18939E-03  0.38659E-03  0.70322E-01  0.56230E-01  0.47473E-03  0.29205E-03  0.45974E-03  0.23201E-01  0.39676E-01  0.33802E-01  0.57199E-03  0.26799E-03  0.11849E+00  0.39619E-01  0.34102E-01  0.17018E+00  0.36045E-01  0.56477E-01  0.72456E-03  0.21512E-03  0.41519E-03  0.34996E-01  0.10754E-01  0.35623E-01  0.19522E-03  0.17116E-03  0.44819E-03  0.56644E-01  0.57063E-01  0.27537E-03
  0.20300E+03  0.10334E-03  0.25041E-03  0.60688E-03  0.10699E+00  0.66831E-03  0.21479E-03  0.21346E-03  0.47097E-03  0.61288E-01  0.42437E-01  0.50159E-03  0.25757E-03  0.76238E-03  0.32603E-01  0.28166E-01  0.35483E-01  0.46567E-03  0.33340E-03  0.12936E+00  0.46768E-01  0.52128E-01  0.16797E+00  0.46184E-01  0.38524E-01  0.46080E-03  0.42582E-03  0.47161E-03  0.51899E-01  0.22322E-01  0.30013E-01  0.17138E-03  0.16672E-03  0.47666E-03  0.47859E-01  0.52652E-01  0.33092E-03
  0.20400E+03  0.81789E-04  0.25150E-03  0.69080E-03  0.11792E+00  0.65848E-03  0.18391E-03  0.21053E-03  0.39249E-03  0.58475E-01  0.30583E-01  0.44841E-03  0.23791E-03  0.60992E-03  0.41770E-01  0.13126E-01  0.43610E-01  0.46303E-03  0.48369E-03  0.11854E+00  0.51344E-01  0.61395E-01  0.14150E+00  0.53465E-01  0.41675E-01  0.75062E-03  0.32398E-03  0.55537E-03  0.29636E-01  0.37500E-01  0.49375E-01  0.29106E-03  0.20999E-03  0.42231E-03  0.58434E-01  0.44060E-01  0.31762E-03
  0.20500E+03  0.97532E-04  0.31057E-03  0.40025E-03  0.15019E+00  0.62361E-03  0.16719E-03  0.24571E-03  0.37110E-03  0.51045E-01  0.50258E-01  0.47350E-03  0.23670E-03  0.65955E-03  0.42672E-01  0.27854E-02  0.28416E-01  0.37738E-03  0.54405E-03  0.11709E+00  0.60516E-01  0.38257E-01  0.14664E+00  0.37808E-01  0.39006E-01  0.42721E-03  0.53905E-03  0.43531E-03  0.38701E-01  0.48095E-01  0.55508E-01  0.22475E-03  0.31022E-03  0.41792E-03  0.38778E-01  0.47085E-01  0.28597E-03
  0.20600E+03  0.91834E-04  0.21008E-03  0.51306E-03  0.17240E+00  0.73031E-03  0.31898E-03  0.11388E-03  0.47500E-03  0.39359E-01  0.55299E-01  0.40646E-03  0.30477E-03  0.82378E-03  0.33973E-01  0.29977E-01  0.44639E-01  0.62835E-03  0.42501E-03  0.13860E+00  0.39488E-01  0.42114E-01  0.11838E+00  0.32372E-01  0.31293E-01  0.67765E-03  0.31842E-03  0.48862E-03  0.36894E-01  0.20814E-01  0.53887E-01  0.14963E-03  0.21236E-03  0.44115E-03  0.65092E-01  0.37843E-01  0.24453E-03
  0.20700E+03  0.80159E-04  0.26226E-03  0.73826E-03  0.14994E+00  0.77971E-03  0.21665E-03  0.22550E-03  0.47556E-03  0.50107E-01  0.51309E-01  0.31931E-03  0.24860E-03  0.82293E-03  0.38846E-01  0.32424E-01  0.43719E-01  0.86479E-03  0.36688E-03  0.12466E+00  0.39375E-01  0.26230E-01  0.13819E+00  0.37629E-01  0.50362E-01  0.75618E-03  0.41619E-03  0.68397E-03  0.48815E-01  0.18271E-01  0.49098E-01  0.44240E-03  0.34381E-03  0.39788E-03  0.46021E-01  0.46207E-01  0.36506E-03
  0.20800E+03  0.78024E-04  0.25815E-03  0.47691E-03  0.18406E+00  0.62175E-03  0.25751E-03  0.20907E-03  0.43984E-03  0.43596E-01  0.53414E-01  0.29715E-03  0.25573E-03  0.61746E-03  0.54013E-01  0.41995E-01  0.54675E-01  0.63316E-03  0.50134E-03  0.10845E+00  0.37458E-01  0.35059E-01  0.10397E+00  0.47905E-01  0.35746E-01  0.50230E-03  0.32998E-03  0.78225E-03  0.52331E-01  0.88951E-02  0.36086E-01  0.32625E-03  0.25164E-03  0.27934E-03  0.50967E-01  0.43978E-01  0.27796E-03
  0.20900E+03  0.11818E-03  0.24869E-03  0.67183E-03  0.18642E+00  0.62937E-03  0.29554E-03  0.28467E-03  0.32690E-03  0.44305E-01  0.38728E-01  0.31357E-03  0.29377E-03  0.61228E-03  0.57632E-01  0.47111E-01  0.39555E-01  0.49023E-03  0.43020E-03  0.12705E+00  0.31125E-01  0.38676E-01  0.10957E+00  0.48186E-01  0.46949E-01  0.61621E-03  0.51435E-03  0.68609E-03  0.44193E-01  0.40716E-02  0.56155E-01  0.23804E-03  0.38039E-03  0.25635E-03  0.32301E-01  0.40322E-01  0.24470E-03
  0.21000E+03  0.10196E-03  0.25600E-03  0.53250E-03  0.22872E+00  0.67695E-03  0.18960E-03  0.27186E-03  0.28181E-03  0.42324E-01  0.54355E-01  0.41394E-03  0.16067E-03  0.74901E-03  0.29972E-01  0.87207E-02  0.34355E-01  0.64752E-03  0.38748E-03  0.13535E+00  0.39994E-01  0.35141E-01  0.10493E+00  0.31652E-01  0.37455E-01  0.85461E-03  0.53151E-03  0.68234E-03  0.53444E-01  0.42216E-01  0.45204E-01  0.24053E-03  0.31676E-03  0.38385E-03  0.39512E-01  0.28669E-01  0.30363E-03
  0.21100E+03  0.75770E-04  0.24100E-03  0.70706E-03  0.18029E+00  0.61575E-03  0.23630E-03  0.25404E-03  0.24891E-03  0.39223E-01  0.66527E-01  0.34118E-03  0.28357E-03  0.75426E-03  0.44061E-01  0.10335E-01  0.37831E-01  0.84212E-03  0.44754E-03  0.16490E+00  0.33943E-01  0.35712E-01  0.99058E-01  0.39680E-01  0.35818E-01  0.80237E-03  0.56700E-03  0.68203E-03  0.45636E-01  0.40381E-01  0.36113E-01  0.18919E-03  0.35452E-03  0.32090E-03  0.48874E-01  0.33416E-01  0.24080E-03
  0.21200E+03  0.83934E-04  0.20945E-03  0.64054E-03  0.16791E+00  0.61359E-03  0.30049E-03  0.30867E-03  0.31865E-03  0.34729E-01  0.60799E-01  0.33341E-03  0.16183E-03  0.69488E-03  0.41500E-01  0.88602E-02  0.43334E-01  0.79048E-03  0.38833E-03  0.13893E+00  0.45948E-01  0.44746E-01  0.89334E-01  0.55889E-01  0.49602E-01  0.68723E-03  0.41573E-03  0.64864E-03  0.48368E-01  0.41806E-01  0.35417E-01  0.29159E-03  0.27869E-03  0.40500E-03  0.40483E-01  0.44613E-01  0.16251E-03
  0.21300E+03  0.74915E-04  0.24651E-03  0.47448E-03  0.13926E+00  0.59601E-03  0.21888E-03  0.50953E-03  0.30238E-03  0.43936E-01  0.43709E-01  0.33284E-03  0.27039E-03  0.55319E-03  0.42068E-01  0.58062E-02  0.45716E-01  0.40148E-03  0.39107E-03  0.12510E+00  0.47350E-01  0.60355E-01  0.10804E+00  0.53938E-01  0.59826E-01  0.50651E-03  0.39682E-03  0.47602E-03  0.43663E-01  0.44500E-01  0.47950E-01  0.33678E-03  0.20663E-03  0.37348E-03  0.49673E-01  0.32297E-01  0.15037E-03
  0.21400E+03  0.65867E-04  0.25968E-03  0.63045E-03  0.13734E+00  0.53946E-03  0.16938E-03  0.23646E-03  0.28126E-03  0.38636E-01  0.43496E-01  0.51656E-03  0.35800E-03  0.62297E-03  0.61840E-01  0.25541E-01  0.39536E-01  0.46463E-03  0.44296E-03  0.12727E+00  0.44365E-01  0.47982E-01  0.10256E+00  0.40482E-01  0.48626E-01  0.56050E-03  0.22894E-03  0.42663E-03  0.54646E-01  0.24742E-01  0.45166E-01  0.25660E-03  0.30748E-03  0.35999E-03  0.57553E-01  0.53336E-01  0.15324E-03
  0.21500E+03  0.66480E-04  0.30639E-03  0.37354E-03  0.13191E+00  0.66643E-03  0.23679E-03  0.28448E-03  0.35497E-03  0.40819E-01  0.33247E-01  0.23041E-03  0.29184E-03  0.54017E-03  0.59168E-01  0.31509E-01  0.31102E-01  0.43606E-03  0.24485E-03  0.15017E+00  0.31539E-01  0.32113E-01  0.14226E+00  0.49954E-01  0.39022E-01  0.57950E-03  0.29138E-03  0.40662E-03  0.32017E-01  0.18740E-01  0.75998E-01  0.16381E-03  0.35787E-03  0.41486E-03  0.49224E-01  0.44769E-01  0.19007E-03
  0.21600E+03  0.89540E-04  0.41092E-03  0.31040E-03  0.11210E+00  0.27996E-03  0.27954E-03  0.29879E-03  0.48578E-03  0.41819E-01  0.38320E-01  0.35759E-03  0.20898E-03  0.52929E-03  0.41291E-01  0.37042E-01  0.30027E-01  0.39725E-03  0.33573E-03  0.16470E+00  0.50993E-01  0.37252E-01  0.16003E+00  0.38745E-01  0.58128E-01  0.45676E-03  0.40186E-03  0.45398E-03  0.36484E-01  0.13267E-01  0.48969E-01  0.23810E-03  0.20924E-03  0.27275E-03  0.41246E-01  0.43386E-01  0.18501E-03
  0.21700E+03  0.87894E-04  0.28274E-03  0.61807E-03  0.13846E+00  0.31993E-03  0.31999E-03  0.22734E-03  0.32465E-03  0.43635E-01  0.54478E-01  0.36289E-03  0.32033E-03  0.46287E-03  0.46039E-01  0.40472E-01  0.47061E-01  0.69353E-03  0.24642E-03  0.14369E+00  0.40084E-01  0.44353E-01  0.11641E+00  0.42671E-01  0.43882E-01  0.34771E-03  0.37203E-03  0.47439E-03  0.47861E-01  0.10034E-01  0.39041E-01  0.17521E-03  0.27086E-03  0.31858E-03  0.42592E-01  0.52744E-01  0.26680E-03
