Averager of naver=      20 pes(ifre,isnap),ifre=0,nfre)
        time    active_pes       pes(1)       pes(2)       pes(3)       pes(4)       pes(5)       pes(6)       pes(7)       pes(8)       pes(9)      pes(10)      pes(11)      pes(12)      pes(13)      pes(14)      pes(15)      pes(16)      pes(17)      pes(18)      pes(19)      pes(20)      pes(21)      pes(22)      pes(23)      pes(24)      pes(25)      pes(26)      pes(27)      pes(28)      pes(29)      pes(30)      pes(31)      pes(32)      pes(33)      pes(34)      pes(35)      pes(36)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.29000E+02 -0.25288E+01  0.90751E-01 -0.29158E-01 -0.21826E+01 -0.22591E+01 -0.23222E+01 -0.23887E+01 -0.24523E+01 -0.25044E+01 -0.25511E+01 -0.25919E+01 -0.26282E+01 -0.26776E+01 -0.27212E+01 -0.27601E+01 -0.28073E+01 -0.28597E+01 -0.29380E+01 -0.43991E+01 -0.44535E+01 -0.45389E+01 -0.45862E+01 -0.46606E+01 -0.47300E+01 -0.51220E+01 -0.51830E+01 -0.52307E+01 -0.52904E+01 -0.53563E+01 -0.54265E+01 -0.65612E+01 -0.66103E+01 -0.66582E+01 -0.67084E+01 -0.67481E+01 -0.68070E+01 -0.73999E+01
  0.30000E+02 -0.25350E+01  0.86202E-01 -0.32886E-01 -0.21906E+01 -0.22629E+01 -0.23247E+01 -0.23883E+01 -0.24533E+01 -0.25085E+01 -0.25583E+01 -0.25911E+01 -0.26353E+01 -0.26809E+01 -0.27190E+01 -0.27633E+01 -0.28121E+01 -0.28606E+01 -0.29388E+01 -0.44035E+01 -0.44600E+01 -0.45399E+01 -0.45880E+01 -0.46588E+01 -0.47272E+01 -0.51211E+01 -0.51794E+01 -0.52315E+01 -0.52916E+01 -0.53588E+01 -0.54291E+01 -0.65635E+01 -0.66098E+01 -0.66602E+01 -0.67058E+01 -0.67480E+01 -0.68064E+01 -0.73994E+01
  0.31000E+02 -0.25311E+01  0.79428E-01 -0.35829E-01 -0.21962E+01 -0.22695E+01 -0.23267E+01 -0.23900E+01 -0.24600E+01 -0.25074E+01 -0.25635E+01 -0.25973E+01 -0.26400E+01 -0.26832E+01 -0.27193E+01 -0.27650E+01 -0.28149E+01 -0.28639E+01 -0.29414E+01 -0.44060E+01 -0.44706E+01 -0.45382E+01 -0.45918E+01 -0.46549E+01 -0.47259E+01 -0.51191E+01 -0.51764E+01 -0.52345E+01 -0.52918E+01 -0.53604E+01 -0.54324E+01 -0.65653E+01 -0.66096E+01 -0.66605E+01 -0.67036E+01 -0.67495E+01 -0.68059E+01 -0.73989E+01
  0.32000E+02 -0.25362E+01  0.71758E-01 -0.39321E-01 -0.22010E+01 -0.22739E+01 -0.23268E+01 -0.23986E+01 -0.24636E+01 -0.25112E+01 -0.25660E+01 -0.26027E+01 -0.26486E+01 -0.26814E+01 -0.27229E+01 -0.27697E+01 -0.28153E+01 -0.28682E+01 -0.29463E+01 -0.44070E+01 -0.44807E+01 -0.45360E+01 -0.45971E+01 -0.46515E+01 -0.47257E+01 -0.51170E+01 -0.51757E+01 -0.52411E+01 -0.52901E+01 -0.53601E+01 -0.54354E+01 -0.65671E+01 -0.66093E+01 -0.66591E+01 -0.67032E+01 -0.67512E+01 -0.68056E+01 -0.73988E+01
  0.33000E+02 -0.25269E+01  0.64607E-01 -0.44651E-01 -0.22058E+01 -0.22752E+01 -0.23290E+01 -0.24065E+01 -0.24684E+01 -0.25160E+01 -0.25660E+01 -0.26127E+01 -0.26514E+01 -0.26854E+01 -0.27276E+01 -0.27760E+01 -0.28193E+01 -0.28723E+01 -0.29492E+01 -0.44095E+01 -0.44814E+01 -0.45415E+01 -0.46001E+01 -0.46518E+01 -0.47250E+01 -0.51153E+01 -0.51770E+01 -0.52472E+01 -0.52916E+01 -0.53595E+01 -0.54343E+01 -0.65675E+01 -0.66097E+01 -0.66563E+01 -0.67044E+01 -0.67533E+01 -0.68054E+01 -0.73987E+01
  0.34000E+02 -0.25120E+01  0.58343E-01 -0.50669E-01 -0.22078E+01 -0.22767E+01 -0.23297E+01 -0.24153E+01 -0.24709E+01 -0.25207E+01 -0.25752E+01 -0.26164E+01 -0.26517E+01 -0.26957E+01 -0.27328E+01 -0.27791E+01 -0.28256E+01 -0.28765E+01 -0.29507E+01 -0.44091E+01 -0.44819E+01 -0.45468E+01 -0.45994E+01 -0.46534E+01 -0.47291E+01 -0.51151E+01 -0.51797E+01 -0.52517E+01 -0.52961E+01 -0.53591E+01 -0.54292E+01 -0.65654E+01 -0.66097E+01 -0.66564E+01 -0.67042E+01 -0.67555E+01 -0.68069E+01 -0.73990E+01
  0.35000E+02 -0.25057E+01  0.52875E-01 -0.56592E-01 -0.22078E+01 -0.22777E+01 -0.23380E+01 -0.24186E+01 -0.24687E+01 -0.25272E+01 -0.25803E+01 -0.26219E+01 -0.26548E+01 -0.27034E+01 -0.27405E+01 -0.27834E+01 -0.28311E+01 -0.28814E+01 -0.29489E+01 -0.44061E+01 -0.44801E+01 -0.45498E+01 -0.45980E+01 -0.46570E+01 -0.47374E+01 -0.51157E+01 -0.51848E+01 -0.52561E+01 -0.52982E+01 -0.53562E+01 -0.54255E+01 -0.65618E+01 -0.66094E+01 -0.66571E+01 -0.67045E+01 -0.67572E+01 -0.68095E+01 -0.73994E+01
  0.36000E+02 -0.25052E+01  0.48478E-01 -0.62050E-01 -0.22078E+01 -0.22795E+01 -0.23488E+01 -0.24167E+01 -0.24735E+01 -0.25309E+01 -0.25817E+01 -0.26233E+01 -0.26600E+01 -0.27090E+01 -0.27468E+01 -0.27887E+01 -0.28377E+01 -0.28819E+01 -0.29478E+01 -0.44030E+01 -0.44749E+01 -0.45487E+01 -0.45989E+01 -0.46642E+01 -0.47450E+01 -0.51174E+01 -0.51870E+01 -0.52588E+01 -0.52983E+01 -0.53535E+01 -0.54269E+01 -0.65577E+01 -0.66088E+01 -0.66582E+01 -0.67061E+01 -0.67579E+01 -0.68130E+01 -0.74000E+01
  0.37000E+02 -0.25054E+01  0.44269E-01 -0.66392E-01 -0.22103E+01 -0.22816E+01 -0.23587E+01 -0.24164E+01 -0.24785E+01 -0.25322E+01 -0.25838E+01 -0.26211E+01 -0.26668E+01 -0.27106E+01 -0.27515E+01 -0.27919E+01 -0.28353E+01 -0.28869E+01 -0.29515E+01 -0.44001E+01 -0.44699E+01 -0.45474E+01 -0.45990E+01 -0.46715E+01 -0.47517E+01 -0.51172E+01 -0.51911E+01 -0.52533E+01 -0.53015E+01 -0.53562E+01 -0.54272E+01 -0.65538E+01 -0.66090E+01 -0.66592E+01 -0.67083E+01 -0.67580E+01 -0.68164E+01 -0.74008E+01
  0.38000E+02 -0.24830E+01  0.43219E-01 -0.69785E-01 -0.22133E+01 -0.22850E+01 -0.23611E+01 -0.24186E+01 -0.24798E+01 -0.25368E+01 -0.25819E+01 -0.26251E+01 -0.26674E+01 -0.27061E+01 -0.27513E+01 -0.27909E+01 -0.28342E+01 -0.28886E+01 -0.29585E+01 -0.43969E+01 -0.44676E+01 -0.45457E+01 -0.45994E+01 -0.46729E+01 -0.47584E+01 -0.51141E+01 -0.51919E+01 -0.52497E+01 -0.53057E+01 -0.53560E+01 -0.54312E+01 -0.65504E+01 -0.66100E+01 -0.66596E+01 -0.67111E+01 -0.67574E+01 -0.68194E+01 -0.74015E+01
  0.39000E+02 -0.24797E+01  0.43697E-01 -0.70807E-01 -0.22128E+01 -0.22892E+01 -0.23610E+01 -0.24201E+01 -0.24813E+01 -0.25394E+01 -0.25766E+01 -0.26271E+01 -0.26665E+01 -0.27029E+01 -0.27467E+01 -0.27863E+01 -0.28356E+01 -0.28835E+01 -0.29708E+01 -0.43944E+01 -0.44676E+01 -0.45451E+01 -0.45984E+01 -0.46725E+01 -0.47622E+01 -0.51103E+01 -0.51913E+01 -0.52474E+01 -0.53081E+01 -0.53535E+01 -0.54389E+01 -0.65484E+01 -0.66109E+01 -0.66598E+01 -0.67124E+01 -0.67579E+01 -0.68215E+01 -0.74022E+01
  0.40000E+02 -0.24806E+01  0.45587E-01 -0.69745E-01 -0.22064E+01 -0.22979E+01 -0.23572E+01 -0.24179E+01 -0.24841E+01 -0.25342E+01 -0.25752E+01 -0.26257E+01 -0.26629E+01 -0.27023E+01 -0.27429E+01 -0.27809E+01 -0.28314E+01 -0.28838E+01 -0.29802E+01 -0.43949E+01 -0.44686E+01 -0.45440E+01 -0.45991E+01 -0.46696E+01 -0.47617E+01 -0.51076E+01 -0.51883E+01 -0.52464E+01 -0.53057E+01 -0.53544E+01 -0.54473E+01 -0.65484E+01 -0.66117E+01 -0.66577E+01 -0.67134E+01 -0.67600E+01 -0.68224E+01 -0.74026E+01
  0.41000E+02 -0.24795E+01  0.49870E-01 -0.67406E-01 -0.22003E+01 -0.23020E+01 -0.23493E+01 -0.24178E+01 -0.24755E+01 -0.25287E+01 -0.25771E+01 -0.26224E+01 -0.26609E+01 -0.26979E+01 -0.27378E+01 -0.27794E+01 -0.28287E+01 -0.28859E+01 -0.29848E+01 -0.43953E+01 -0.44724E+01 -0.45455E+01 -0.45986E+01 -0.46666E+01 -0.47553E+01 -0.51080E+01 -0.51838E+01 -0.52451E+01 -0.53031E+01 -0.53551E+01 -0.54543E+01 -0.65495E+01 -0.66122E+01 -0.66554E+01 -0.67135E+01 -0.67631E+01 -0.68216E+01 -0.74029E+01
  0.42000E+02 -0.24665E+01  0.54532E-01 -0.62500E-01 -0.21955E+01 -0.22912E+01 -0.23476E+01 -0.24127E+01 -0.24655E+01 -0.25260E+01 -0.25773E+01 -0.26172E+01 -0.26557E+01 -0.26968E+01 -0.27343E+01 -0.27751E+01 -0.28335E+01 -0.28886E+01 -0.29825E+01 -0.43965E+01 -0.44758E+01 -0.45491E+01 -0.45955E+01 -0.46643E+01 -0.47454E+01 -0.51080E+01 -0.51834E+01 -0.52438E+01 -0.53027E+01 -0.53531E+01 -0.54574E+01 -0.65500E+01 -0.66121E+01 -0.66559E+01 -0.67136E+01 -0.67652E+01 -0.68188E+01 -0.74030E+01
  0.43000E+02 -0.24626E+01  0.59054E-01 -0.55348E-01 -0.21890E+01 -0.22818E+01 -0.23393E+01 -0.24054E+01 -0.24593E+01 -0.25224E+01 -0.25717E+01 -0.26124E+01 -0.26530E+01 -0.26938E+01 -0.27344E+01 -0.27753E+01 -0.28357E+01 -0.28914E+01 -0.29744E+01 -0.43987E+01 -0.44752E+01 -0.45511E+01 -0.45949E+01 -0.46615E+01 -0.47366E+01 -0.51080E+01 -0.51837E+01 -0.52462E+01 -0.53011E+01 -0.53508E+01 -0.54557E+01 -0.65512E+01 -0.66102E+01 -0.66581E+01 -0.67132E+01 -0.67660E+01 -0.68151E+01 -0.74029E+01
  0.44000E+02 -0.24533E+01  0.66347E-01 -0.49459E-01 -0.21831E+01 -0.22717E+01 -0.23280E+01 -0.24028E+01 -0.24530E+01 -0.25126E+01 -0.25618E+01 -0.26121E+01 -0.26471E+01 -0.26903E+01 -0.27359E+01 -0.27810E+01 -0.28364E+01 -0.28855E+01 -0.29700E+01 -0.43982E+01 -0.44768E+01 -0.45493E+01 -0.45932E+01 -0.46550E+01 -0.47364E+01 -0.51084E+01 -0.51847E+01 -0.52482E+01 -0.53003E+01 -0.53496E+01 -0.54491E+01 -0.65533E+01 -0.66077E+01 -0.66612E+01 -0.67123E+01 -0.67635E+01 -0.68125E+01 -0.74025E+01
  0.45000E+02 -0.24427E+01  0.75004E-01 -0.44643E-01 -0.21821E+01 -0.22611E+01 -0.23156E+01 -0.24026E+01 -0.24478E+01 -0.25051E+01 -0.25561E+01 -0.26021E+01 -0.26453E+01 -0.26878E+01 -0.27346E+01 -0.27854E+01 -0.28325E+01 -0.28802E+01 -0.29645E+01 -0.43978E+01 -0.44746E+01 -0.45484E+01 -0.45898E+01 -0.46504E+01 -0.47378E+01 -0.51071E+01 -0.51905E+01 -0.52486E+01 -0.52993E+01 -0.53476E+01 -0.54396E+01 -0.65555E+01 -0.66062E+01 -0.66626E+01 -0.67105E+01 -0.67601E+01 -0.68102E+01 -0.74021E+01
  0.46000E+02 -0.24375E+01  0.80629E-01 -0.37794E-01 -0.21846E+01 -0.22526E+01 -0.23078E+01 -0.23961E+01 -0.24454E+01 -0.25010E+01 -0.25577E+01 -0.25931E+01 -0.26444E+01 -0.26851E+01 -0.27304E+01 -0.27759E+01 -0.28282E+01 -0.28800E+01 -0.29572E+01 -0.43979E+01 -0.44737E+01 -0.45431E+01 -0.45847E+01 -0.46514E+01 -0.47376E+01 -0.51076E+01 -0.51956E+01 -0.52439E+01 -0.53005E+01 -0.53457E+01 -0.54304E+01 -0.65564E+01 -0.66067E+01 -0.66619E+01 -0.67083E+01 -0.67571E+01 -0.68084E+01 -0.74016E+01
  0.47000E+02 -0.24322E+01  0.84891E-01 -0.30053E-01 -0.21861E+01 -0.22481E+01 -0.23052E+01 -0.23838E+01 -0.24464E+01 -0.25016E+01 -0.25582E+01 -0.25942E+01 -0.26373E+01 -0.26792E+01 -0.27226E+01 -0.27668E+01 -0.28222E+01 -0.28763E+01 -0.29513E+01 -0.43977E+01 -0.44717E+01 -0.45373E+01 -0.45819E+01 -0.46539E+01 -0.47345E+01 -0.51105E+01 -0.51954E+01 -0.52395E+01 -0.53008E+01 -0.53458E+01 -0.54225E+01 -0.65565E+01 -0.66092E+01 -0.66599E+01 -0.67057E+01 -0.67545E+01 -0.68066E+01 -0.74012E+01
  0.48000E+02 -0.24300E+01  0.88192E-01 -0.22948E-01 -0.21839E+01 -0.22469E+01 -0.23076E+01 -0.23791E+01 -0.24521E+01 -0.24976E+01 -0.25496E+01 -0.25935E+01 -0.26352E+01 -0.26734E+01 -0.27172E+01 -0.27592E+01 -0.28170E+01 -0.28706E+01 -0.29455E+01 -0.43944E+01 -0.44701E+01 -0.45342E+01 -0.45845E+01 -0.46512E+01 -0.47321E+01 -0.51150E+01 -0.51917E+01 -0.52354E+01 -0.52995E+01 -0.53488E+01 -0.54157E+01 -0.65562E+01 -0.66114E+01 -0.66592E+01 -0.67030E+01 -0.67518E+01 -0.68051E+01 -0.74009E+01
  0.49000E+02 -0.24375E+01  0.89834E-01 -0.16730E-01 -0.21813E+01 -0.22463E+01 -0.23069E+01 -0.23883E+01 -0.24527E+01 -0.24989E+01 -0.25362E+01 -0.25866E+01 -0.26341E+01 -0.26747E+01 -0.27122E+01 -0.27611E+01 -0.28072E+01 -0.28673E+01 -0.29382E+01 -0.43923E+01 -0.44659E+01 -0.45361E+01 -0.45847E+01 -0.46470E+01 -0.47330E+01 -0.51186E+01 -0.51853E+01 -0.52380E+01 -0.52958E+01 -0.53496E+01 -0.54127E+01 -0.65564E+01 -0.66122E+01 -0.66594E+01 -0.67013E+01 -0.67497E+01 -0.68040E+01 -0.74007E+01
  0.50000E+02 -0.24569E+01  0.92217E-01 -0.13690E-01 -0.21788E+01 -0.22467E+01 -0.23050E+01 -0.23954E+01 -0.24503E+01 -0.24953E+01 -0.25377E+01 -0.25846E+01 -0.26316E+01 -0.26723E+01 -0.27131E+01 -0.27570E+01 -0.28031E+01 -0.28637E+01 -0.29338E+01 -0.43913E+01 -0.44637E+01 -0.45343E+01 -0.45849E+01 -0.46468E+01 -0.47334E+01 -0.51191E+01 -0.51832E+01 -0.52380E+01 -0.52929E+01 -0.53469E+01 -0.54166E+01 -0.65553E+01 -0.66132E+01 -0.66587E+01 -0.67017E+01 -0.67485E+01 -0.68039E+01 -0.74007E+01
  0.51000E+02 -0.24278E+01  0.93596E-01 -0.12812E-01 -0.21758E+01 -0.22490E+01 -0.23039E+01 -0.23937E+01 -0.24495E+01 -0.24947E+01 -0.25433E+01 -0.25871E+01 -0.26284E+01 -0.26721E+01 -0.27102E+01 -0.27556E+01 -0.28052E+01 -0.28573E+01 -0.29354E+01 -0.43892E+01 -0.44649E+01 -0.45319E+01 -0.45848E+01 -0.46516E+01 -0.47317E+01 -0.51161E+01 -0.51848E+01 -0.52364E+01 -0.52904E+01 -0.53452E+01 -0.54242E+01 -0.65536E+01 -0.66137E+01 -0.66586E+01 -0.67039E+01 -0.67486E+01 -0.68040E+01 -0.74008E+01
  0.52000E+02 -0.24201E+01  0.93230E-01 -0.13808E-01 -0.21754E+01 -0.22464E+01 -0.23096E+01 -0.23915E+01 -0.24443E+01 -0.24972E+01 -0.25466E+01 -0.25851E+01 -0.26271E+01 -0.26731E+01 -0.27126E+01 -0.27550E+01 -0.28091E+01 -0.28573E+01 -0.29403E+01 -0.43871E+01 -0.44639E+01 -0.45376E+01 -0.45847E+01 -0.46560E+01 -0.47283E+01 -0.51098E+01 -0.51854E+01 -0.52378E+01 -0.52915E+01 -0.53446E+01 -0.54327E+01 -0.65527E+01 -0.66125E+01 -0.66592E+01 -0.67060E+01 -0.67507E+01 -0.68050E+01 -0.74011E+01
  0.53000E+02 -0.24204E+01  0.91958E-01 -0.16820E-01 -0.21722E+01 -0.22456E+01 -0.23141E+01 -0.23856E+01 -0.24455E+01 -0.24983E+01 -0.25448E+01 -0.25854E+01 -0.26262E+01 -0.26751E+01 -0.27132E+01 -0.27559E+01 -0.28147E+01 -0.28633E+01 -0.29525E+01 -0.43839E+01 -0.44653E+01 -0.45419E+01 -0.45894E+01 -0.46599E+01 -0.47237E+01 -0.51019E+01 -0.51839E+01 -0.52404E+01 -0.52953E+01 -0.53482E+01 -0.54400E+01 -0.65525E+01 -0.66102E+01 -0.66597E+01 -0.67083E+01 -0.67540E+01 -0.68074E+01 -0.74014E+01
  0.54000E+02 -0.24126E+01  0.89879E-01 -0.21477E-01 -0.21642E+01 -0.22491E+01 -0.23161E+01 -0.23831E+01 -0.24504E+01 -0.25001E+01 -0.25453E+01 -0.25821E+01 -0.26310E+01 -0.26756E+01 -0.27111E+01 -0.27585E+01 -0.28190E+01 -0.28728E+01 -0.29667E+01 -0.43823E+01 -0.44710E+01 -0.45416E+01 -0.45916E+01 -0.46628E+01 -0.47225E+01 -0.50959E+01 -0.51828E+01 -0.52413E+01 -0.52990E+01 -0.53571E+01 -0.54437E+01 -0.65519E+01 -0.66089E+01 -0.66605E+01 -0.67100E+01 -0.67571E+01 -0.68111E+01 -0.74018E+01
  0.55000E+02 -0.24019E+01  0.86203E-01 -0.26820E-01 -0.21540E+01 -0.22508E+01 -0.23251E+01 -0.23876E+01 -0.24503E+01 -0.24991E+01 -0.25452E+01 -0.25879E+01 -0.26347E+01 -0.26767E+01 -0.27160E+01 -0.27613E+01 -0.28184E+01 -0.28863E+01 -0.29752E+01 -0.43843E+01 -0.44737E+01 -0.45424E+01 -0.45901E+01 -0.46634E+01 -0.47267E+01 -0.50908E+01 -0.51817E+01 -0.52447E+01 -0.53017E+01 -0.53647E+01 -0.54463E+01 -0.65509E+01 -0.66086E+01 -0.66618E+01 -0.67111E+01 -0.67598E+01 -0.68148E+01 -0.74022E+01
  0.56000E+02 -0.23739E+01  0.81940E-01 -0.33811E-01 -0.21476E+01 -0.22547E+01 -0.23320E+01 -0.23925E+01 -0.24486E+01 -0.25021E+01 -0.25463E+01 -0.25956E+01 -0.26419E+01 -0.26816E+01 -0.27206E+01 -0.27680E+01 -0.28192E+01 -0.28944E+01 -0.29784E+01 -0.43879E+01 -0.44733E+01 -0.45411E+01 -0.45911E+01 -0.46637E+01 -0.47321E+01 -0.50883E+01 -0.51833E+01 -0.52464E+01 -0.53052E+01 -0.53659E+01 -0.54499E+01 -0.65506E+01 -0.66083E+01 -0.66628E+01 -0.67123E+01 -0.67616E+01 -0.68181E+01 -0.74025E+01
  0.57000E+02 -0.23640E+01  0.75290E-01 -0.40393E-01 -0.21482E+01 -0.22606E+01 -0.23302E+01 -0.23964E+01 -0.24551E+01 -0.25094E+01 -0.25504E+01 -0.26004E+01 -0.26512E+01 -0.26865E+01 -0.27259E+01 -0.27751E+01 -0.28268E+01 -0.28941E+01 -0.29788E+01 -0.43932E+01 -0.44666E+01 -0.45422E+01 -0.45935E+01 -0.46645E+01 -0.47381E+01 -0.50905E+01 -0.51872E+01 -0.52449E+01 -0.53086E+01 -0.53632E+01 -0.54518E+01 -0.65512E+01 -0.66079E+01 -0.66630E+01 -0.67136E+01 -0.67623E+01 -0.68210E+01 -0.74027E+01
  0.58000E+02 -0.23726E+01  0.66420E-01 -0.45419E-01 -0.21577E+01 -0.22613E+01 -0.23277E+01 -0.24046E+01 -0.24672E+01 -0.25140E+01 -0.25568E+01 -0.26059E+01 -0.26566E+01 -0.26883E+01 -0.27373E+01 -0.27792E+01 -0.28298E+01 -0.29001E+01 -0.29736E+01 -0.43953E+01 -0.44667E+01 -0.45405E+01 -0.45988E+01 -0.46649E+01 -0.47405E+01 -0.50973E+01 -0.51906E+01 -0.52428E+01 -0.53063E+01 -0.53625E+01 -0.54517E+01 -0.65528E+01 -0.66080E+01 -0.66598E+01 -0.67162E+01 -0.67623E+01 -0.68229E+01 -0.74028E+01
  0.59000E+02 -0.23819E+01  0.56783E-01 -0.49468E-01 -0.21733E+01 -0.22592E+01 -0.23291E+01 -0.24153E+01 -0.24757E+01 -0.25221E+01 -0.25634E+01 -0.26147E+01 -0.26590E+01 -0.26890E+01 -0.27384E+01 -0.27868E+01 -0.28326E+01 -0.29052E+01 -0.29677E+01 -0.43956E+01 -0.44722E+01 -0.45399E+01 -0.46021E+01 -0.46664E+01 -0.47384E+01 -0.51074E+01 -0.51933E+01 -0.52424E+01 -0.53026E+01 -0.53596E+01 -0.54487E+01 -0.65547E+01 -0.66077E+01 -0.66559E+01 -0.67184E+01 -0.67620E+01 -0.68240E+01 -0.74027E+01
  0.60000E+02 -0.23959E+01  0.50579E-01 -0.55334E-01 -0.21901E+01 -0.22602E+01 -0.23356E+01 -0.24234E+01 -0.24799E+01 -0.25285E+01 -0.25717E+01 -0.26176E+01 -0.26583E+01 -0.26953E+01 -0.27405E+01 -0.27870E+01 -0.28413E+01 -0.29008E+01 -0.29650E+01 -0.43968E+01 -0.44762E+01 -0.45468E+01 -0.46014E+01 -0.46677E+01 -0.47335E+01 -0.51168E+01 -0.51946E+01 -0.52460E+01 -0.52954E+01 -0.53548E+01 -0.54468E+01 -0.65569E+01 -0.66069E+01 -0.66535E+01 -0.67184E+01 -0.67613E+01 -0.68243E+01 -0.74025E+01
  0.61000E+02 -0.23894E+01  0.47256E-01 -0.61934E-01 -0.22030E+01 -0.22666E+01 -0.23465E+01 -0.24276E+01 -0.24803E+01 -0.25329E+01 -0.25757E+01 -0.26187E+01 -0.26589E+01 -0.27020E+01 -0.27454E+01 -0.27882E+01 -0.28397E+01 -0.28964E+01 -0.29653E+01 -0.43962E+01 -0.44838E+01 -0.45510E+01 -0.46018E+01 -0.46655E+01 -0.47316E+01 -0.51260E+01 -0.51914E+01 -0.52502E+01 -0.52920E+01 -0.53496E+01 -0.54442E+01 -0.65585E+01 -0.66068E+01 -0.66523E+01 -0.67175E+01 -0.67594E+01 -0.68242E+01 -0.74023E+01
  0.62000E+02 -0.23767E+01  0.44276E-01 -0.65985E-01 -0.22131E+01 -0.22795E+01 -0.23513E+01 -0.24293E+01 -0.24786E+01 -0.25280E+01 -0.25793E+01 -0.26245E+01 -0.26660E+01 -0.27012E+01 -0.27461E+01 -0.27884E+01 -0.28363E+01 -0.28943E+01 -0.29667E+01 -0.43978E+01 -0.44869E+01 -0.45512E+01 -0.46055E+01 -0.46658E+01 -0.47304E+01 -0.51311E+01 -0.51900E+01 -0.52476E+01 -0.52939E+01 -0.53488E+01 -0.54410E+01 -0.65588E+01 -0.66085E+01 -0.66520E+01 -0.67159E+01 -0.67569E+01 -0.68237E+01 -0.74020E+01
  0.63000E+02 -0.23982E+01  0.43232E-01 -0.67741E-01 -0.22225E+01 -0.22885E+01 -0.23501E+01 -0.24228E+01 -0.24782E+01 -0.25264E+01 -0.25812E+01 -0.26242E+01 -0.26704E+01 -0.27070E+01 -0.27440E+01 -0.27857E+01 -0.28327E+01 -0.28944E+01 -0.29662E+01 -0.44023E+01 -0.44878E+01 -0.45493E+01 -0.46062E+01 -0.46688E+01 -0.47285E+01 -0.51241E+01 -0.51945E+01 -0.52490E+01 -0.52956E+01 -0.53504E+01 -0.54372E+01 -0.65599E+01 -0.66106E+01 -0.66517E+01 -0.67118E+01 -0.67571E+01 -0.68219E+01 -0.74016E+01
  0.64000E+02 -0.24041E+01  0.44025E-01 -0.67749E-01 -0.22254E+01 -0.22911E+01 -0.23481E+01 -0.24163E+01 -0.24809E+01 -0.25254E+01 -0.25797E+01 -0.26205E+01 -0.26652E+01 -0.27094E+01 -0.27448E+01 -0.27908E+01 -0.28326E+01 -0.28928E+01 -0.29636E+01 -0.44087E+01 -0.44857E+01 -0.45478E+01 -0.46033E+01 -0.46714E+01 -0.47289E+01 -0.51148E+01 -0.51983E+01 -0.52510E+01 -0.52965E+01 -0.53579E+01 -0.54322E+01 -0.65613E+01 -0.66132E+01 -0.66522E+01 -0.67073E+01 -0.67567E+01 -0.68199E+01 -0.74013E+01
  0.65000E+02 -0.23857E+01  0.47438E-01 -0.66055E-01 -0.22154E+01 -0.22916E+01 -0.23497E+01 -0.24147E+01 -0.24770E+01 -0.25299E+01 -0.25697E+01 -0.26177E+01 -0.26599E+01 -0.27051E+01 -0.27474E+01 -0.27937E+01 -0.28353E+01 -0.28901E+01 -0.29602E+01 -0.44111E+01 -0.44848E+01 -0.45442E+01 -0.46006E+01 -0.46723E+01 -0.47316E+01 -0.51070E+01 -0.52000E+01 -0.52490E+01 -0.53032E+01 -0.53630E+01 -0.54283E+01 -0.65624E+01 -0.66157E+01 -0.66542E+01 -0.67037E+01 -0.67548E+01 -0.68181E+01 -0.74010E+01
  0.66000E+02 -0.23764E+01  0.52627E-01 -0.63247E-01 -0.22010E+01 -0.22861E+01 -0.23524E+01 -0.24162E+01 -0.24696E+01 -0.25267E+01 -0.25624E+01 -0.26167E+01 -0.26560E+01 -0.27058E+01 -0.27451E+01 -0.27914E+01 -0.28355E+01 -0.28891E+01 -0.29608E+01 -0.44109E+01 -0.44828E+01 -0.45420E+01 -0.45970E+01 -0.46722E+01 -0.47345E+01 -0.51019E+01 -0.51962E+01 -0.52512E+01 -0.53068E+01 -0.53631E+01 -0.54322E+01 -0.65635E+01 -0.66166E+01 -0.66572E+01 -0.67015E+01 -0.67531E+01 -0.68161E+01 -0.74008E+01
  0.67000E+02 -0.23676E+01  0.59350E-01 -0.58423E-01 -0.21869E+01 -0.22805E+01 -0.23477E+01 -0.24168E+01 -0.24621E+01 -0.25130E+01 -0.25653E+01 -0.26128E+01 -0.26554E+01 -0.27013E+01 -0.27420E+01 -0.27852E+01 -0.28357E+01 -0.28836E+01 -0.29679E+01 -0.44074E+01 -0.44814E+01 -0.45373E+01 -0.45952E+01 -0.46715E+01 -0.47370E+01 -0.51008E+01 -0.51914E+01 -0.52526E+01 -0.53037E+01 -0.53599E+01 -0.54441E+01 -0.65638E+01 -0.66167E+01 -0.66593E+01 -0.67023E+01 -0.67518E+01 -0.68140E+01 -0.74007E+01
